id,facility_id,customer_name,expected_date,actual_date,total_weight
1362619,78,UNILEVER ASCC AG,3/13/16 8:00,3/13/16 7:10,38635
1362841,78,UNILEVER ASCC AG,3/13/16 8:00,3/13/16 7:10,37447
1362808,78,UNILEVER ASCC AG,3/13/16 7:00,3/13/16 7:20,38012
1362840,78,UNILEVER ASCC AG,3/13/16 8:00,3/13/16 7:30,31897
1362828,78,UNILEVER ASCC AG,3/13/16 8:00,3/13/16 7:45,38102
1362633,78,UNILEVER ASCC AG,3/13/16 7:00,3/13/16 8:10,31268
1362620,78,UNILEVER ASCC AG,3/14/16 8:00,3/14/16 7:00,32671
1362804,78,UNILEVER ASCC AG,3/14/16 14:00,3/14/16 7:05,35805
1362812,78,UNILEVER ASCC AG,3/14/16 13:00,3/14/16 8:10,36283
1363165,78,PURFOODS,3/14/16 8:00,3/14/16 8:20,450
1362821,78,UNILEVER ASCC AG,3/14/16 11:00,3/14/16 8:45,38344
1362798,78,UNILEVER ASCC AG,3/14/16 10:00,3/14/16 9:00,33721
1362834,78,UNILEVER ASCC AG,3/14/16 9:00,3/14/16 9:00,27784
1362853,78,UNILEVER ASCC AG,3/14/16 11:00,3/14/16 9:00,36986
1362662,78,UNILEVER ASCC AG,3/14/16 10:00,3/14/16 9:15,36106
1362818,78,UNILEVER ASCC AG,3/14/16 10:00,3/14/16 9:15,38480
1362833,78,UNILEVER ASCC AG,3/14/16 12:00,3/14/16 10:00,31556
1362865,78,UNILEVER ASCC AG,3/14/16 12:00,3/14/16 10:00,32706
1362813,78,UNILEVER ASCC AG,3/14/16 15:00,3/14/16 10:30,38704
1362862,78,UNILEVER ASCC AG,3/14/16 14:00,3/14/16 10:40,36029
1362870,78,UNILEVER ASCC AG,3/14/16 13:00,3/14/16 10:50,14873
1362652,78,UNILEVER ASCC AG,3/14/16 15:00,3/14/16 11:26,36137
1362827,78,UNILEVER ASCC AG,3/14/16 15:00,3/14/16 11:30,37814
1362857,78,UNILEVER ASCC AG,3/14/16 14:00,3/14/16 11:35,36303
1362648,78,UNILEVER ASCC AG,3/14/16 10:00,3/14/16 11:45,24448
1362745,78,"SABRA DIPPING COMPANY, LLC",3/14/16 14:00,3/14/16 12:15,7000
1362641,78,UNILEVER ASCC AG,3/14/16 13:00,3/14/16 12:45,37007
1362644,78,UNILEVER ASCC AG,3/14/16 13:00,3/14/16 13:15,22227
1362667,78,UNILEVER ASCC AG,3/14/16 14:00,3/14/16 13:25,35582
1362786,78,UNILEVER ASCC AG,3/14/16 16:00,3/14/16 15:05,35947
1362847,78,UNILEVER ASCC AG,3/14/16 15:00,3/14/16 15:05,38845
1362877,78,UNILEVER ASCC AG,3/15/16 10:00,3/15/16 7:00,36970
1362678,78,UNILEVER ASCC AG,3/15/16 10:00,3/15/16 7:35,37951
1362658,78,UNILEVER ASCC AG,3/15/16 13:00,3/15/16 7:45,36652
1362889,78,UNILEVER ASCC AG,3/15/16 10:00,3/15/16 8:30,29474
1362630,78,UNILEVER ASCC AG,3/15/16 11:00,3/15/16 8:40,38900
1362627,78,UNILEVER ASCC AG,3/15/16 11:00,3/15/16 9:22,38800
1362906,78,UNILEVER ASCC AG,3/15/16 10:00,3/15/16 9:30,36837
1362844,78,UNILEVER ASCC AG,3/15/16 9:00,3/15/16 9:45,38800
1362656,78,UNILEVER ASCC AG,3/15/16 11:00,3/15/16 10:25,38616
1362884,78,UNILEVER ASCC AG,3/15/16 12:00,3/15/16 10:30,22225
1362883,78,UNILEVER ASCC AG,3/15/16 14:00,3/15/16 10:55,38712
1362639,78,UNILEVER ASCC AG,3/15/16 14:00,3/15/16 11:39,32634
1362670,78,UNILEVER ASCC AG,3/15/16 13:00,3/15/16 12:02,27264
1362897,78,UNILEVER ASCC AG,3/15/16 15:00,3/15/16 13:05,36037
1363143,78,UNILEVER ASCC AG,3/16/16 8:00,3/15/16 13:53,60730
1362653,78,UNILEVER ASCC AG,3/15/16 14:00,3/15/16 14:55,34201
1362779,78,UNILEVER ASCC AG,3/16/16 10:00,3/16/16 7:00,38426
1362900,78,UNILEVER ASCC AG,3/16/16 8:00,3/16/16 7:00,36651
1362895,78,UNILEVER ASCC AG,3/16/16 10:00,3/16/16 8:00,37817
1363059,78,"LAND-O-SUN DAIRIES, LLC",3/16/16 9:00,3/16/16 8:20,19968
1362643,78,UNILEVER ASCC AG,3/16/16 10:00,3/16/16 9:00,35633
1362663,78,UNILEVER ASCC AG,3/16/16 11:00,3/16/16 9:08,38554
1362697,78,"LAND-O-SUN DAIRIES, LLC",3/16/16 10:00,3/16/16 9:20,6750
1362647,78,UNILEVER ASCC AG,3/16/16 11:00,3/16/16 9:40,28507
1362664,78,UNILEVER ASCC AG,3/16/16 11:00,3/16/16 9:41,30347
1362699,78,3 FELLERS BAKERY,3/16/16 9:30,3/16/16 10:00,30
1362904,78,UNILEVER ASCC AG,3/16/16 14:00,3/16/16 12:10,38354
1362970,78,"LAND-O-SUN DAIRIES, LLC",3/16/16 11:00,3/16/16 13:20,44496
1363533,78,UNILEVER ASCC AG,3/17/16 8:00,3/16/16 15:00,26430
1362680,78,UNILEVER ASCC AG,3/17/16 10:00,3/17/16 7:10,38527
1362890,78,UNILEVER ASCC AG,3/17/16 10:00,3/17/16 7:10,42588
1362875,78,UNILEVER ASCC AG,3/17/16 8:00,3/17/16 7:15,38708
1362909,78,UNILEVER ASCC AG,3/17/16 11:00,3/17/16 7:30,36601
1362673,78,UNILEVER ASCC AG,3/17/16 10:00,3/17/16 9:50,39207
1362681,78,UNILEVER ASCC AG,3/17/16 10:00,3/17/16 9:50,36864
1363078,78,"LAND-O-SUN DAIRIES, LLC",3/17/16 8:00,3/17/16 11:00,14976
1362954,78,"LAND-O-SUN DAIRIES, LLC",3/17/16 13:00,3/17/16 13:00,12672
1363075,78,"LAND-O-SUN DAIRIES, LLC",3/17/16 14:00,3/17/16 13:20,29952
1363014,78,UNILEVER ASCC AG,3/18/16 10:00,3/18/16 7:50,36594
1362946,78,UNILEVER ASCC AG,3/18/16 10:00,3/18/16 8:30,36842
1362736,78,UNILEVER ASCC AG,3/18/16 11:00,3/18/16 8:35,36842
1362687,78,UNILEVER ASCC AG,3/18/16 15:00,3/18/16 9:00,37032
1362928,78,UNILEVER ASCC AG,3/18/16 13:00,3/18/16 9:15,35697
1362659,78,UNILEVER ASCC AG,3/18/16 11:00,3/18/16 9:20,36842
1362920,78,UNILEVER ASCC AG,3/18/16 10:00,3/18/16 9:35,38974
