"id","facility_id","customer_name","expected_date","actual_date","total_weight"
2719090,78,"UNILEVER ASCC AG","2016-03-08 13:02:00","2016-03-08 15:34:41",5316
2719098,78,"UNILEVER ASCC AG","2016-03-08 09:00:00","2016-03-08 11:18:26",22011
2719099,78,"UNILEVER ASCC AG","2016-03-14 08:00:00","2016-03-14 08:57:10",5041
2719105,78,"UNILEVER ASCC AG","2016-03-09 09:00:00","2016-03-09 10:53:39",32117
2719108,78,"UNILEVER ASCC AG","2016-03-09 10:00:00","2016-03-09 10:02:02",34578
2719109,78,"UNILEVER ASCC AG","2016-03-08 13:01:00","2016-03-08 15:43:22",5225
2719111,78,"UNILEVER ASCC AG","2016-03-08 13:00:00","2016-03-08 17:34:56",30964
2719115,78,"UNILEVER ASCC AG","2016-03-10 07:02:00","2016-03-10 10:31:04",6809
2719116,78,"UNILEVER ASCC AG","2016-03-08 14:00:00","2016-03-08 16:40:51",34344
2719128,78,"UNILEVER ASCC AG","2016-03-08 14:00:00","2016-03-08 17:36:55",34112
2719151,78,"UNILEVER ASCC AG","2016-03-09 14:00:00","2016-03-09 16:05:11",38388
2719181,78,"UNILEVER ASCC AG","2016-03-08 16:00:00","2016-03-08 16:18:08",36491
2719185,78,"UNILEVER ASCC AG","2016-03-08 09:00:00","2016-03-08 15:26:18",37884
2719193,78,"UNILEVER ASCC AG","2016-03-08 09:00:00","2016-03-08 16:58:41",32620
2719197,78,"LAND-O-SUN DAIRIES, LLC","2016-03-15 07:30:00","2016-03-15 08:43:13",16641
2719219,78,"UNILEVER ASCC AG","2016-03-08 09:02:00","2016-03-08 14:14:37",35120
2719231,78,"UNILEVER ASCC AG","2016-03-08 13:00:00","2016-03-08 15:21:57",37096
2719236,78,"UNILEVER ASCC AG","2016-03-10 13:00:00","2016-03-10 13:18:37",33386
2719241,78,"LAND-O-SUN DAIRIES, LLC","2016-03-11 07:30:00","2016-03-11 07:52:10",31551
2719242,78,"AVOCA","2016-03-08 07:00:00","2016-03-06 15:39:23",19250
2719252,78,"UNILEVER ASCC AG","2016-03-08 07:00:00","2016-03-08 09:17:35",37597
2719255,78,"LAND-O-SUN DAIRIES, LLC","2016-03-11 08:30:00","2016-03-11 08:54:49",19936
2719339,78,"UNILEVER ASCC AG","2016-03-08 09:01:00","2016-03-08 12:46:34",3226
2719344,78,"UNILEVER ASCC AG","2016-03-08 07:00:00","2016-03-08 13:22:11",1360
2719483,78,"UNILEVER ASCC AG","2016-03-09 13:00:00","2016-03-09 15:11:14",28072
2719484,78,"UNILEVER ASCC AG","2016-03-10 15:02:00","2016-03-11 07:02:44",17590
2719485,78,"UNILEVER ASCC AG","2016-03-09 07:00:00","2016-03-09 07:35:23",37850
2719490,78,"SAN-J INTERNATIONAL, INC","2016-03-07 09:00:00","2016-03-07 13:44:25",6000
2719492,78,"UNILEVER ASCC AG","2016-03-09 08:00:00","2016-03-09 13:50:49",35968
2719497,78,"UNILEVER ASCC AG","2016-03-10 07:00:00","2016-03-10 07:53:36",36528
2719498,78,"UNILEVER ASCC AG","2016-03-09 08:00:00","2016-03-09 09:11:08",38644
2719500,78,"UNILEVER ASCC AG","2016-03-10 07:00:00","2016-03-10 10:00:32",32902
2719509,78,"UNILEVER ASCC AG","2016-03-10 07:00:00","2016-03-10 07:44:37",34011
