Time,Total Facility Power,Main Switchgear 1,Main Switchgear 2
03/06/2016 11:00:00,976.680003611109,77.38485611110809,836.3773041666573
03/06/2016 12:00:00,950.5882461111178,72.85404750000453,832.6909733333305
03/06/2016 13:00:00,925.782830000011,75.31168611111207,816.4538577777857
03/06/2016 14:00:00,921.9350652777648,66.15872055555519,828.264633333325
03/06/2016 15:00:00,899.5271233333333,74.72086361110996,821.3415341666696
03/06/2016 16:00:00,898.2829325000057,70.03216555555264,825.274310000008
03/06/2016 17:00:00,856.213536388881,73.88309499999741,825.3713024999888
03/06/2016 18:00:00,850.152938055573,77.96611527778441,823.8158138888975
03/06/2016 19:00:00,841.9759877777833,85.52949833332968,839.6525211111148
03/06/2016 20:00:00,859.051289999974,80.30932722222497,854.7300508333283
03/06/2016 21:00:00,885.3660127777839,77.6721272222203,885.1170030555513
03/06/2016 22:00:00,872.7968327777926,85.88181138889195,902.2166066666687
03/06/2016 23:00:00,833.5770627777674,86.23913333332894,883.4277138888865
03/07/2016 00:00:00,858.1764088888885,83.51250555555453,850.6407622222323
03/07/2016 01:00:00,827.4409597222111,80.59767999999895,825.0266141666652
03/07/2016 02:00:00,857.5484152777935,67.5448000000033,819.3646416666597
03/07/2016 03:00:00,852.2635161110957,62.39356333333126,805.9444505555584
03/07/2016 04:00:00,850.07150250001,60.0966866666713,804.6610636111145
03/07/2016 05:00:00,884.861422777758,58.23209305555065,777.0422283333319
03/07/2016 06:00:00,896.5344725000323,66.73552638888941,775.324419722223
03/07/2016 07:00:00,846.645674444444,58.36219250000431,766.8939922222198
03/07/2016 08:00:00,873.115919166652,65.68365472221922,779.2952102777781
03/07/2016 09:00:00,903.0024930555664,69.87858388888708,807.6060094444401
03/07/2016 10:00:00,912.1189294444339,71.02874500000325,795.41197666667
03/07/2016 11:00:00,928.8714602777618,67.1086530555549,760.7230152777774
03/07/2016 12:00:00,887.6469347222301,70.92774583333085,782.8647227777692
03/07/2016 13:00:00,840.0728269444371,73.77127138889045,761.2822391666705
03/07/2016 14:00:00,810.5329227777838,62.87752249999903,782.8275516666763
03/07/2016 15:00:00,781.7146113888884,73.69724361111003,782.2313505555503
03/07/2016 16:00:00,766.9121652777831,77.7424450000035,776.1884075000125
03/07/2016 17:00:00,804.8306936111185,69.99088722222223,806.8953074999736
03/07/2016 18:00:00,744.7744036111108,58.62725194444647,811.004974166688
03/07/2016 19:00:00,778.7800024999888,78.19407972221961,766.3363472222118
03/07/2016 20:00:00,841.7285136111313,85.3943222222224,795.4437919444463
03/07/2016 21:00:00,825.7902783332975,76.66185944444442,817.1206816666818
03/07/2016 22:00:00,811.6928786111239,80.76474222222168,825.8797961110831
03/07/2016 23:00:00,790.645119444438,77.171380277774,845.3589547222364
03/08/2016 00:00:00,810.3584230555571,76.4440825000056,807.0492547222238
03/08/2016 01:00:00,781.9496447222191,77.67069166666624,772.5280269444338
03/08/2016 02:00:00,810.4542041666864,80.01049583333224,748.139359444438
03/08/2016 03:00:00,765.4692663888854,73.14961083333037,721.6179247222317
03/08/2016 04:00:00,695.7737133333576,75.30761500000517,708.6800722222251
03/08/2016 05:00:00,679.3696836110903,83.78534388888511,738.0951672222291
03/08/2016 06:00:00,767.0584183333558,87.35598555555771,686.4122111111064
03/08/2016 07:00:00,802.2520205555484,73.13973194444407,713.0963477777841
03/08/2016 08:00:00,808.9968033333134,87.48596833333431,771.8499297222297
03/08/2016 09:00:00,767.2447994444519,78.01467305555707,754.7615333333088
03/08/2016 10:00:00,779.5023450000153,81.34567722221982,744.5842255555617
03/08/2016 11:00:00,750.7656883333111,78.85847027777345,719.7173736111145
03/08/2016 12:00:00,751.7962813889026,86.35589916667232,736.5871516666666
03/08/2016 13:00:00,767.1219769444433,88.67845500000112,719.0721222222201
03/08/2016 14:00:00,752.2521569444216,94.72493361110537,736.7569605555618
03/08/2016 15:00:00,755.3789444444701,95.69979138889175,687.7268213888747
03/08/2016 16:00:00,802.0062855555443,90.81738611111359,625.7828261111281
03/08/2016 17:00:00,811.4906497222255,92.6319286111102,620.7424316666729
03/08/2016 18:00:00,779.7954380555602,90.85024305555271,688.8643386111071
03/08/2016 19:00:00,835.6146955555596,95.55975972222222,716.8576983333332
03/08/2016 20:00:00,825.0024786110735,98.35594555555872,732.3349438888836
03/08/2016 21:00:00,811.3178225000447,87.65445361111051,686.4800572222157
03/08/2016 22:00:00,799.6226983333181,92.93140166666853,702.3309647222341
03/08/2016 23:00:00,826.6859683333314,88.24594277777214,674.3216058333346
03/09/2016 00:00:00,836.1571466666646,79.12494722222618,674.1255897222145
03/09/2016 01:00:00,879.9511088888685,81.87542888888856,687.1114811111183
03/09/2016 02:00:00,857.4056538889126,80.601640277775,679.1025461110985
03/09/2016 03:00:00,834.4117469444463,97.33568055555952,680.0713294444431
03/09/2016 04:00:00,831.7597719444311,98.68815499999619,718.2209416666592
03/09/2016 05:00:00,833.864191388886,105.67583888889203,724.1346641666896
03/09/2016 06:00:00,901.3490311111382,97.2414177777755,706.6557061111089
03/09/2016 07:00:00,944.4665997222182,96.9138327777764,748.1287272222107
03/09/2016 08:00:00,924.6419716666569,95.82734750000236,746.9878055555455
03/09/2016 09:00:00,899.7998963888967,91.0325405555559,729.9721452778031
03/09/2016 10:00:00,859.3914236111159,88.4318494444451,720.7642280555447
03/09/2016 11:00:00,850.4467149999691,81.9374472222189,740.3300691666664
03/09/2016 12:00:00,842.7540097222372,84.5087477777779,747.4786916666781
03/09/2016 13:00:00,846.6625902777596,87.74310666666861,785.2261752777558
03/09/2016 14:00:00,921.1711347222154,87.84488472222438,761.7058625000063
03/09/2016 15:00:00,943.1882519444625,97.49108361110848,743.5943608333473
03/09/2016 16:00:00,997.3841024999856,103.92419583332958,739.1278433333209
03/09/2016 17:00:00,911.4344883333542,104.15916722222755,743.0139483333332
03/09/2016 18:00:00,894.4663452777604,103.86787555555202,805.7892713889014
03/09/2016 19:00:00,885.0007766666822,92.8274458333326,846.1106541666668
03/09/2016 20:00:00,885.7390947222302,83.6258563888914,836.9875180555391
03/09/2016 21:00:00,881.5921124999877,95.7644261111127,806.8684947222355
03/09/2016 22:00:00,886.6354830555501,98.98987555555505,771.1454808333365
03/09/2016 23:00:00,884.9762244444573,92.74727999999595,771.3217677777575
03/10/2016 00:00:00,890.227747777768,83.20704222222412,760.8785808333487
03/10/2016 01:00:00,868.8096197222476,82.80715361110924,766.0609499999846
03/10/2016 02:00:00,953.9630230555194,79.17788638889033,823.8354541666631
03/10/2016 03:00:00,1023.3555533333274,87.85224638888758,844.5000969444518
03/10/2016 04:00:00,987.6132361111522,98.62774999999965,891.7082636111008
03/10/2016 05:00:00,935.6925888888945,94.32946583333978,814.1930705555715
03/10/2016 06:00:00,907.699484166631,75.17924611111084,797.5525124999986
03/10/2016 07:00:00,888.102750555583,80.95005749999837,789.1734291666653
03/10/2016 08:00:00,967.7177372222068,72.966008055555,794.7065541666816
03/10/2016 09:00:00,970.2800897222187,68.50272777777718,793.160263055528
03/10/2016 10:00:00,912.7806508333306,68.34139617486308,804.6980358333385
03/10/2016 11:00:00,879.1461705555557,68.18395403226005,800.4674766666722
03/10/2016 12:00:00,875.2975805555761,72.49899391534632,802.4846411111066
03/10/2016 13:00:00,874.9485038888524,77.15520759804134,780.9647350000159
03/10/2016 14:00:00,921.7267952778202,73.04993911110796,856.4719394444255
03/10/2016 15:00:00,959.9098283333005,72.65699134199002,919.4313574999978
03/10/2016 16:00:00,958.6839047222456,76.01080833333143,883.4540688889101
03/10/2016 17:00:00,867.6806522222178,74.52383662551357,831.8247133333352
03/10/2016 18:00:00,877.1980572222383,82.89287764227328,814.8720383333275
03/10/2016 19:00:00,847.4992455555475,78.91859775280915,804.4768941666698
03/10/2016 20:00:00,873.1829797222163,78.49304560439502,871.9533111111086
03/10/2016 20:01:00,872.0870259562774,78.9340643115951,871.2902141666564
03/10/2016 20:02:00,913.0371169354711,80.48396379928172,820.0333708333492
03/10/2016 20:06:00,884.4061335858581,80.96077912280758,795.9391283333243
03/10/2016 20:08:00,955.0405987745205,83.68491357388324,792.4904269444523
03/10/2016 20:15:00,957.1101564444602,82.53289686468669,795.7706174999767
03/10/2016 20:22:00,982.6568258129963,83.09871731391537,833.8745488889108
03/10/2016 20:31:00,896.378470695946,83.67619650793495,861.2820783333154
03/10/2016 20:32:00,1028.4331760869447,85.39557445482905,864.3544388888986
03/10/2016 20:45:00,921.5289680952471,84.13725863636301,792.5014061111142
03/10/2016 20:47:00,943.7011714953119,84.44399564564338,796.2479997222254
03/10/2016 20:51:00,919.1607758258092,86.7880852678549,774.5332374999998
03/10/2016 20:52:00,910.9539831845073,84.52404826086737,792.2103544444253
03/10/2016 21:00:00,965.4881541666691,103.07023361111351,874.8878180555766
03/10/2016 21:01:00,930.6137516666204,104.71649545455213,874.1821066666453
03/10/2016 22:00:00,959.2664438888896,100.08622694444057,915.9019438888936
03/10/2016 23:00:00,852.0757638888899,107.61917722222279,827.9744733333355
03/11/2016 00:00:00,913.6658758333069,85.69140249999327,852.7437199999986
03/11/2016 01:00:00,962.5863463889109,109.8426263888905,825.6745836111077
03/11/2016 02:00:00,930.6154836111236,104.94090000000142,827.2988394444401
03/11/2016 03:00:00,928.2707780555356,100.97193861111009,819.5403361111239
03/11/2016 04:00:00,928.6096497222316,109.06931361111492,831.3760525000107
03/11/2016 05:00:00,943.2837130555417,111.90766055555287,799.8541724999959
03/11/2016 06:00:00,893.0674100000178,93.2132375000001,764.8308813888871
03/11/2016 07:00:00,848.0871641666745,83.25628277778014,859.9210008333321
03/11/2016 08:00:00,967.7962141666794,107.8752133333328,898.4083369444415
03/11/2016 09:00:00,1004.2860197221744,105.8776827777765,926.3419555555447
03/11/2016 10:00:00,1023.2628363888944,96.9208808333351,917.5243436111195
03/11/2016 11:00:00,1024.0141000000294,106.48975638888805,905.3034830555553
03/11/2016 12:00:00,1011.1112219444476,105.80773888888507,896.8163599999971
03/11/2016 13:00:00,1001.6217708333279,104.8054108333381,894.54932166668
03/11/2016 14:00:00,991.6430875000078,97.09376583332778,893.5604613888718
03/11/2016 15:00:00,999.4590063888463,105.89854500000365,883.2398836111242
03/11/2016 16:00:00,981.8596936111571,98.6198099999965,813.0371433333203
03/11/2016 17:00:00,901.7792799999588,88.74213666666765,780.8963708333322
03/11/2016 18:00:00,865.7078822222538,84.81151138889254,795.161931666662
03/11/2016 19:00:00,881.3805716666393,86.21863999999914,855.355195833341
03/11/2016 20:00:00,941.9353363888804,86.58014055555395,857.5677302777767
03/11/2016 21:00:00,950.7586922222399,93.19096194444865,832.3396325000213
03/11/2016 22:00:00,927.3550652777776,95.01543277777091,818.4641838888638
03/11/2016 23:00:00,910.0077033333364,91.5435194444508,851.8717291666835
03/12/2016 00:00:00,940.2075830555405,88.33585388888605,796.3172777777654
03/12/2016 01:00:00,887.7469058333663,91.42962805555726,766.0468875000079
03/12/2016 02:00:00,853.4790805555531,87.43219305555249,791.9618952777819
03/12/2016 03:00:00,880.5723038888536,88.61040861111542,805.5160330555518
03/12/2016 04:00:00,892.972861666698,87.45682861110981,865.4029452777759
03/12/2016 05:00:00,966.6076741666766,101.20472888888617,804.9018358333269
03/12/2016 06:00:00,908.1371936110663,103.23535777777579,780.2973469444551
03/12/2016 07:00:00,877.6956952778273,97.39834833333589,821.6330855555425
03/12/2016 08:00:00,914.2867533332901,92.65366777777672,844.2882580555743
03/12/2016 09:00:00,936.1730177777936,91.88475972222659,810.8477502777823
03/12/2016 10:00:00,888.9540799999959,78.10632972222083,763.0622183333326
03/12/2016 11:00:00,846.564955833368,83.50273749999906,775.0433316666458
03/12/2016 12:00:00,848.4413555555511,73.39802388889075,823.8913819444424
03/12/2016 13:00:00,899.7150999999722,75.82371805555158,870.9679194444616
03/12/2016 14:00:00,962.078687500034,91.11076805555786,879.2467458333122
03/12/2016 15:00:00,981.159471944382,101.91272611111344,871.5483400000085
03/12/2016 16:00:00,963.3414047222468,91.79306472221651,871.283776944445
03/12/2016 17:00:00,955.1051763888681,83.82139944444498,887.4840997222345
03/12/2016 18:00:00,970.792074166704,83.30797444444761,885.6045927777595
03/12/2016 19:00:00,972.4282591666561,86.82366638888925,839.2485300000117
03/12/2016 20:00:00,916.1979619444464,76.94943194444204,820.2857069444435
03/12/2016 21:00:00,898.7835344444611,78.49782750000304,795.6417636111146
03/12/2016 22:00:00,876.5209288888727,80.8791652777727,821.4303608333285
03/12/2016 23:00:00,903.4155308333575,81.98516999999993,876.282192222221
03/13/2016 00:00:00,970.1964730555192,93.91428083333449,844.1527697222191
03/13/2016 01:00:00,939.4810872222297,95.32831750000332,764.9436347222363
03/13/2016 03:00:00,846.452887222229,81.5092525,752.5033172222029
03/13/2016 04:00:00,826.3380049999687,73.83468777777307,812.2715947222314
03/13/2016 05:00:00,883.139455000055,70.86786027777998,777.7223363888916
03/13/2016 06:00:00,854.816123055527,77.09378666666453,782.2290252777748
03/13/2016 07:00:00,862.3733872222365,80.14436194444716,793.2201500000083
03/13/2016 08:00:00,878.922968333296,85.70281833333138,749.6630627777777
03/13/2016 09:00:00,828.2678063889034,78.60474361111119,813.4615983333206
03/13/2016 10:00:00,905.2900869444711,91.82848861111415,900.8714222222334
03/13/2016 11:00:00,1006.0372108333395,105.16578861111338,894.6641630555387
03/13/2016 12:00:00,988.2906186110922,93.62645555555355,916.1886794444581
03/13/2016 13:00:00,1020.5326955555356,104.34401611110661,907.1066636111063
03/13/2016 14:00:00,1016.2158625000156,109.10919888889475,806.4058855555486
03/13/2016 15:00:00,905.8680011110846,99.46211555555055,803.9366263888951
03/13/2016 16:00:00,900.6162011111155,96.67957472222042,878.508765000006
03/13/2016 17:00:00,981.7024877778022,103.19372277778166,822.8364669444272
03/13/2016 18:00:00,913.7532480555237,90.91678111111105,787.2680594444682
03/13/2016 19:00:00,871.8343572222511,84.56629777778289,797.0499161111074
03/13/2016 20:00:00,890.5675091666635,93.51759305555606,871.4043230555544
03/13/2016 21:00:00,972.605514722236,101.201191666667,786.643307777762
03/13/2016 22:00:00,873.8779675000114,87.23465972222039,783.6624258333468
03/13/2016 23:00:00,866.2721627777792,82.60973694444692,867.3806922222138
03/14/2016 00:00:00,965.0730230555055,97.69233083332074,823.4403111111023
03/14/2016 01:00:00,919.5365533333388,96.09624222222192,760.9474352778052
03/14/2016 02:00:00,835.4350283333915,74.48759305555723,786.3940333333449
03/14/2016 03:00:00,876.2178927777568,89.82385944445559,814.9369575000019
03/14/2016 04:00:00,908.8010072222678,93.86404972222226,804.8062272222014
03/14/2016 05:00:00,900.2110855554929,95.40485833332059,804.7259091666783
03/14/2016 06:00:00,900.861747777788,96.1358386111242,634.6633333333302
03/14/2016 07:00:00,857.8370736110955,223.17374027776532,681.216382777784
03/14/2016 08:00:00,926.275112777832,245.0587300000043,625.9241141666425
03/14/2016 09:00:00,858.3332024999545,232.40908833334106,622.6439247222152
03/14/2016 10:00:00,860.1782863888657,237.53436166666506,634.6894227777957
03/14/2016 11:00:00,870.6625225000316,235.97309972222138,701.7408616666798
03/14/2016 12:00:00,944.3044600000139,242.56359833333408,724.5077755555394
03/14/2016 13:00:00,981.8313933333266,257.3236177777726,756.6113166666473
03/14/2016 14:00:00,983.8087399999495,227.19742333333124,829.9818072222406
03/14/2016 15:00:00,923.8790433333488,93.89723611110821,800.9617552777636
03/14/2016 16:00:00,877.2260036111111,76.26424833333294,801.4384425000171
03/14/2016 17:00:00,880.2663355555851,78.82789305556798,820.131151388865
03/14/2016 18:00:00,902.0115113888751,81.88035999999556,844.6598222222528
03/14/2016 19:00:00,924.7510958333733,80.09127361110586,858.6711563888821
03/14/2016 20:00:00,948.2288038888364,89.55764749999798,804.863948055543
03/14/2016 21:00:00,881.3911952777999,76.52724722222774,822.5820286110975
03/14/2016 22:00:00,902.0266841666307,79.44465555556235,827.0907058333396
03/14/2016 23:00:00,907.5976099999971,80.50690416665748,800.9141666666837
03/15/2016 00:00:00,882.0993497222662,81.18518305555335,828.370192222239
03/15/2016 01:00:00,912.2718344444293,83.90164222221938,811.8822322221822
03/15/2016 02:00:00,892.9271744444268,81.04494222223002,820.0503108333796
03/15/2016 03:00:00,906.788448333391,86.73813749999681,806.7878444443922
03/15/2016 04:00:00,895.5873222221271,88.79947777777852,843.9790463889367
03/15/2016 05:00:00,929.0310505556408,85.05200416667503,814.9341430555214
03/15/2016 06:00:00,899.3715763888322,84.43743333332532,785.0314741666662
03/15/2016 07:00:00,867.9923236111063,82.9608494444401,784.5215811111266
03/15/2016 08:00:00,865.49314861116,80.97156750000431,779.3810833333409
03/15/2016 09:00:00,862.3479894444463,82.96690611110535,793.551450555562
03/15/2016 10:00:00,875.9499516666401,82.39850111112173,761.78487277776
03/15/2016 11:00:00,843.4387425000314,81.65386972221313,764.1278794444515
03/15/2016 12:00:00,832.2277555555338,68.09987611111137,611.0406044444535
03/15/2016 13:00:00,732.7993286111159,121.75872416667698,674.755359444418
03/15/2016 14:00:00,920.7707313888823,246.01537194443517,670.0068319444545
03/15/2016 15:00:00,909.0272380555398,239.02040611111443,636.4337572221993
03/15/2016 16:00:00,867.6815958333318,231.2478386111179,658.1685625000391
03/15/2016 17:00:00,903.3769247222808,245.2083622222126,659.3207399999956
03/15/2016 18:00:00,893.9793352777488,234.6585952777823,630.7674794444465
03/15/2016 19:00:00,839.9098172222148,209.1423377777828,650.3586411111173
03/15/2016 20:00:00,878.6994025000022,228.34076138888486,604.0944366666372
03/15/2016 21:00:00,818.4348447222146,214.34040805554832,610.5578486110899
03/15/2016 22:00:00,821.550817222218,210.9929686111136,627.3151733333361
03/15/2016 23:00:00,844.3458044443978,217.03063111111987,622.5410213888972
03/16/2016 00:00:00,838.5772836111719,216.03626222221646,609.6592672222177
03/16/2016 01:00:00,809.4407894444303,199.78152222222707,635.9698102778057
03/16/2016 02:00:00,867.0497741666622,231.0799638888857,604.3215633333311
03/16/2016 03:00:00,824.6750586111448,220.35349527776998,599.6862663888605
03/16/2016 04:00:00,823.5753955554683,223.88912916666595,608.2590216667159
03/16/2016 05:00:00,832.5539105556672,224.29488888889318,665.1201952777337
03/16/2016 06:00:00,907.8218972221366,242.70170194444654,655.0889086111565
03/16/2016 07:00:00,890.7027505556471,235.6138419444469,663.739252222178
03/16/2016 08:00:00,896.3902633332764,232.6510111111129,657.9020580555662
03/16/2016 09:00:00,879.7282874999801,221.82622944444302,648.0758638888947
03/16/2016 10:00:00,880.250323888904,232.17445999999472,654.2960163888638
03/16/2016 11:00:00,898.7926816666732,244.49666527778027,650.700613333378
03/16/2016 12:00:00,894.4486638889066,243.7480505555577,688.9513522221823
03/16/2016 13:00:00,933.8845602777437,244.93320805554686,685.2481172222178
03/16/2016 14:00:00,920.6435716666747,235.39545444445685,670.3325655555818
03/16/2016 15:00:00,901.5769283333211,231.2443627777684,684.5829141666763
03/16/2016 16:00:00,928.2037819444668,243.62086777777586,663.8465577777824
03/16/2016 17:00:00,900.136759166664,236.2902013888961,700.9056019444251
03/16/2016 18:00:00,950.9745283333468,250.06892638889258,681.1773977777921
03/16/2016 19:00:00,926.0050855555455,244.827687777768,683.574892777775
03/16/2016 20:00:00,919.802326111123,236.22743333333347,679.9498352777446
03/16/2016 21:00:00,914.5382191666286,234.58838388889853,673.6732708333875
03/16/2016 22:00:00,897.9947902778513,224.32151944443467,696.7720630555414
03/16/2016 23:00:00,936.8541716666077,240.08210861111002,647.7212050000089
03/17/2016 00:00:00,891.81203333335,244.09082833334105,637.2816188888391
03/17/2016 01:00:00,869.7716561110574,232.49003722221823,616.4402222222416
03/17/2016 02:00:00,834.5567863889155,218.11656416667392,641.6219097222202
03/17/2016 03:00:00,869.9351991667063,228.3132894444425,642.1037474999903
03/17/2016 04:00:00,870.1300613888307,228.02631388888403,645.3598847222165
03/17/2016 05:00:00,858.7621447222191,213.40226000000257,639.6220833333791
03/17/2016 06:00:00,850.698805555643,211.07672222222027,603.6826383332955
03/17/2016 07:00:00,802.0653849999653,198.38274666666985,637.0690586111159
03/17/2016 08:00:00,833.7167933332967,196.6477347222244,657.37334250001
03/17/2016 09:00:00,869.7022011111258,212.32885861110117,686.9048602777766
03/17/2016 10:00:00,912.4446194444317,225.53975916666968,684.5137824999983
03/17/2016 11:00:00,922.8557811111095,238.3419986111112,688.4819633333245
03/17/2016 12:00:00,927.0414402777678,238.5594769444433,684.5868222222198
03/17/2016 13:00:00,919.4105588889215,234.82373666667263,768.8686761111021
03/17/2016 14:00:00,1005.5557122221799,236.68703611110686,700.9056891666842
03/17/2016 15:00:00,956.5902605555602,255.68457138889062,692.4298936111154
03/17/2016 16:00:00,947.9931155556114,255.56322194443783,679.8304900000221
03/17/2016 17:00:00,924.0901494444115,244.2596594444476,669.3338316666195
03/17/2016 18:00:00,897.7574783333112,228.42364666666253,681.3976838889066
03/17/2016 19:00:00,912.8737527778139,231.47606888889277,683.8392197222565
03/17/2016 20:00:00,914.3307925000554,230.4915727777843,664.6050858332892
03/17/2016 21:00:00,899.1718233332504,234.56673749999027,655.5737927777809
03/17/2016 22:00:00,887.5688533333596,231.99506055556412,642.7105347222532
03/17/2016 23:00:00,850.4708619444864,207.76032722221862,638.6696830555447
03/18/2016 00:00:00,863.3757308332715,224.706047777785,642.5568780555623
03/18/2016 01:00:00,881.6296011111699,239.07272305554943,646.1040361110936
03/18/2016 02:00:00,894.5361624999205,248.43212638888508,632.8376219444326
