,time,temperature
135,03/06/2016 18:00:00,59.07
136,03/06/2016 19:00:00,57.26
137,03/06/2016 20:00:00,56.09
138,03/06/2016 21:00:00,55.45
139,03/06/2016 22:00:00,55.83
140,03/06/2016 23:00:00,55.83
141,03/07/2016 00:00:00,53.9
142,03/07/2016 01:00:00,51.9
143,03/07/2016 02:00:00,50.47
144,03/07/2016 03:00:00,50.21
145,03/07/2016 04:00:00,50.28
146,03/07/2016 05:00:00,50.28
147,03/07/2016 06:00:00,49.38
148,03/07/2016 07:00:00,46.83
149,03/07/2016 08:00:00,46.66
150,03/07/2016 09:00:00,47.74
151,03/07/2016 10:00:00,47.71
152,03/07/2016 11:00:00,47.45
153,03/07/2016 12:00:00,50.72
154,03/07/2016 13:00:00,53.45
155,03/07/2016 14:00:00,50.96
156,03/07/2016 15:00:00,51.28
157,03/07/2016 16:00:00,53.62
158,03/07/2016 17:00:00,54.59
159,03/07/2016 18:00:00,54.09
160,03/07/2016 19:00:00,55.71
161,03/07/2016 20:00:00,55.0
162,03/07/2016 21:00:00,53.45
163,03/07/2016 22:00:00,51.9
164,03/07/2016 23:00:00,51.58
165,03/08/2016 00:00:00,48.87
166,03/08/2016 01:00:00,48.58
167,03/08/2016 02:00:00,46.58
168,03/08/2016 03:00:00,44.87
169,03/08/2016 04:00:00,44.58
170,03/08/2016 05:00:00,43.87
171,03/08/2016 06:00:00,42.58
172,03/08/2016 07:00:00,42.29
173,03/08/2016 08:00:00,41.29
174,03/08/2016 09:00:00,41.71
175,03/08/2016 10:00:00,41.58
176,03/08/2016 11:00:00,47.16
177,03/08/2016 12:00:00,51.24
178,03/08/2016 13:00:00,54.43
179,03/08/2016 14:00:00,55.17
180,03/08/2016 15:00:00,56.55
181,03/08/2016 16:00:00,57.45
182,03/08/2016 17:00:00,56.55
183,03/08/2016 18:00:00,56.81
184,03/08/2016 19:00:00,55.91
185,03/08/2016 20:00:00,55.0
186,03/08/2016 21:00:00,55.38
187,03/08/2016 22:00:00,53.64
188,03/08/2016 23:00:00,53.09
189,03/09/2016 00:00:00,53.09
190,03/09/2016 01:00:00,52.93
191,03/09/2016 02:00:00,52.02
192,03/09/2016 03:00:00,51.64
193,03/09/2016 04:00:00,51.38
194,03/09/2016 05:00:00,51.38
195,03/09/2016 06:00:00,51.38
196,03/09/2016 07:00:00,51.28
197,03/09/2016 08:00:00,51.28
198,03/09/2016 09:00:00,51.28
199,03/09/2016 10:00:00,52.09
200,03/09/2016 11:00:00,52.62
201,03/09/2016 12:00:00,55.07
202,03/09/2016 13:00:00,57.53
203,03/09/2016 14:00:00,59.94
204,03/09/2016 15:00:00,61.11
205,03/09/2016 16:00:00,63.87
206,03/09/2016 17:00:00,63.46
207,03/09/2016 18:00:00,60.62
208,03/09/2016 19:00:00,59.83
209,03/09/2016 20:00:00,58.28
210,03/09/2016 21:00:00,57.64
211,03/09/2016 22:00:00,57.64
212,03/09/2016 23:00:00,57.91
213,03/10/2016 00:00:00,56.91
214,03/10/2016 01:00:00,56.91
215,03/10/2016 02:00:00,56.0
216,03/10/2016 03:00:00,54.74
217,03/10/2016 04:00:00,53.57
218,03/10/2016 05:00:00,54.09
219,03/10/2016 06:00:00,53.55
220,03/10/2016 07:00:00,52.64
221,03/10/2016 08:00:00,55.36
222,03/10/2016 09:00:00,54.93
223,03/10/2016 10:00:00,54.11
224,03/10/2016 11:00:00,53.74
225,03/10/2016 12:00:00,59.02
226,03/10/2016 13:00:00,62.89
227,03/10/2016 14:00:00,65.34
228,03/10/2016 15:00:00,65.43
229,03/10/2016 16:00:00,65.17
230,03/10/2016 17:00:00,65.08
231,03/10/2016 18:00:00,62.36
232,03/10/2016 19:00:00,59.91
233,03/10/2016 20:00:00,59.81
234,03/10/2016 21:00:00,58.91
235,03/10/2016 22:00:00,58.91
236,03/10/2016 23:00:00,58.64
237,03/11/2016 00:00:00,58.38
238,03/11/2016 01:00:00,58.0
239,03/11/2016 02:00:00,57.0
240,03/11/2016 03:00:00,57.0
241,03/11/2016 04:00:00,55.45
242,03/11/2016 05:00:00,54.81
243,03/11/2016 06:00:00,55.28
244,03/11/2016 07:00:00,55.21
245,03/11/2016 08:00:00,55.38
246,03/11/2016 09:00:00,53.83
247,03/11/2016 10:00:00,52.28
248,03/11/2016 11:00:00,51.45
249,03/11/2016 12:00:00,52.26
250,03/11/2016 13:00:00,55.21
251,03/11/2016 14:00:00,55.36
252,03/11/2016 15:00:00,55.62
253,03/11/2016 16:00:00,56.91
254,03/11/2016 17:00:00,55.24
255,03/11/2016 18:00:00,55.91
256,03/11/2016 19:00:00,53.72
257,03/11/2016 20:00:00,52.81
258,03/11/2016 21:00:00,51.72
259,03/11/2016 22:00:00,52.0
260,03/11/2016 23:00:00,53.55
261,03/12/2016 00:00:00,52.98
262,03/12/2016 01:00:00,52.0
263,03/12/2016 02:00:00,52.0
264,03/12/2016 03:00:00,51.36
265,03/12/2016 04:00:00,49.54
266,03/12/2016 05:00:00,48.38
267,03/12/2016 06:00:00,48.49
268,03/12/2016 07:00:00,48.02
269,03/12/2016 08:00:00,47.73
270,03/12/2016 09:00:00,48.28
271,03/12/2016 10:00:00,48.92
272,03/12/2016 11:00:00,50.47
273,03/12/2016 12:00:00,52.55
274,03/12/2016 13:00:00,54.72
275,03/12/2016 14:00:00,56.53
276,03/12/2016 15:00:00,58.7
277,03/12/2016 16:00:00,58.7
278,03/12/2016 17:00:00,57.79
279,03/12/2016 18:00:00,58.43
280,03/12/2016 19:00:00,57.53
281,03/12/2016 20:00:00,57.53
282,03/12/2016 21:00:00,56.62
283,03/12/2016 22:00:00,56.72
284,03/12/2016 23:00:00,56.45
285,03/13/2016 00:00:00,56.45
286,03/13/2016 01:00:00,55.83
287,03/13/2016 03:00:00,55.74
288,03/13/2016 04:00:00,55.09
289,03/13/2016 05:00:00,53.38
290,03/13/2016 06:00:00,53.64
291,03/13/2016 07:00:00,53.64
292,03/13/2016 08:00:00,54.28
293,03/13/2016 09:00:00,53.38
294,03/13/2016 10:00:00,53.38
295,03/13/2016 11:00:00,53.38
296,03/13/2016 12:00:00,53.38
297,03/13/2016 13:00:00,54.28
298,03/13/2016 14:00:00,54.93
299,03/13/2016 15:00:00,57.26
300,03/13/2016 16:00:00,58.26
301,03/13/2016 17:00:00,57.91
302,03/13/2016 18:00:00,56.91
303,03/13/2016 19:00:00,57.38
304,03/13/2016 20:00:00,57.36
305,03/13/2016 21:00:00,57.91
306,03/13/2016 22:00:00,56.62
307,03/13/2016 23:00:00,56.0
308,03/14/2016 00:00:00,56.09
309,03/14/2016 01:00:00,56.74
310,03/14/2016 02:00:00,56.74
311,03/14/2016 03:00:00,57.0
312,03/14/2016 04:00:00,57.0
313,03/14/2016 05:00:00,55.72
314,03/14/2016 06:00:00,55.45
315,03/14/2016 07:00:00,54.81
316,03/14/2016 08:00:00,53.17
317,03/14/2016 09:00:00,51.88
318,03/14/2016 10:00:00,51.62
319,03/14/2016 11:00:00,52.26
320,03/14/2016 12:00:00,55.09
321,03/14/2016 13:00:00,56.91
322,03/14/2016 14:00:00,58.34
323,03/14/2016 15:00:00,58.81
324,03/14/2016 16:00:00,60.71
325,03/14/2016 17:00:00,59.62
326,03/14/2016 18:00:00,60.0
327,03/14/2016 19:00:00,61.55
328,03/14/2016 20:00:00,62.29
329,03/14/2016 21:00:00,61.29
330,03/14/2016 22:00:00,57.81
331,03/14/2016 23:00:00,56.0
332,03/15/2016 00:00:00,54.09
333,03/15/2016 01:00:00,51.64
334,03/15/2016 02:00:00,48.28
335,03/15/2016 03:00:00,46.47
336,03/15/2016 04:00:00,46.11
337,03/15/2016 05:00:00,45.3
338,03/15/2016 06:00:00,44.73
339,03/15/2016 07:00:00,44.35
340,03/15/2016 08:00:00,44.26
341,03/15/2016 09:00:00,44.9
342,03/15/2016 10:00:00,43.73
343,03/15/2016 11:00:00,44.64
344,03/15/2016 12:00:00,48.26
345,03/15/2016 13:00:00,52.53
346,03/15/2016 14:00:00,55.6
347,03/15/2016 15:00:00,59.06
348,03/15/2016 16:00:00,62.89
349,03/15/2016 17:00:00,60.91
350,03/15/2016 18:00:00,61.53
351,03/15/2016 19:00:00,62.81
352,03/15/2016 20:00:00,63.72
353,03/15/2016 21:00:00,63.34
354,03/15/2016 22:00:00,60.24
355,03/15/2016 23:00:00,56.36
356,03/16/2016 00:00:00,53.0
357,03/16/2016 01:00:00,52.64
358,03/16/2016 02:00:00,50.83
359,03/16/2016 03:00:00,49.92
360,03/16/2016 04:00:00,49.02
361,03/16/2016 05:00:00,47.47
362,03/16/2016 06:00:00,47.9
363,03/16/2016 07:00:00,47.52
364,03/16/2016 08:00:00,48.17
365,03/16/2016 09:00:00,47.79
366,03/16/2016 10:00:00,46.62
367,03/16/2016 11:00:00,46.52
368,03/16/2016 12:00:00,51.67
369,03/16/2016 13:00:00,55.79
370,03/16/2016 14:00:00,60.79
371,03/16/2016 15:00:00,64.04
372,03/16/2016 16:00:00,65.53
373,03/16/2016 17:00:00,65.91
374,03/16/2016 18:00:00,66.65
375,03/16/2016 19:00:00,68.19
376,03/16/2016 20:00:00,68.19
377,03/16/2016 21:00:00,67.93
378,03/16/2016 22:00:00,64.57
379,03/16/2016 23:00:00,58.76
380,03/17/2016 00:00:00,58.12
381,03/17/2016 01:00:00,55.93
382,03/17/2016 02:00:00,56.51
383,03/17/2016 03:00:00,54.43
384,03/17/2016 04:00:00,53.79
385,03/17/2016 05:00:00,52.77
386,03/17/2016 06:00:00,52.5
387,03/17/2016 07:00:00,50.69
388,03/17/2016 08:00:00,50.43
389,03/17/2016 09:00:00,50.07
390,03/17/2016 10:00:00,49.9
391,03/17/2016 11:00:00,50.98
392,03/17/2016 12:00:00,54.98
393,03/17/2016 13:00:00,60.62
394,03/17/2016 14:00:00,67.41
395,03/17/2016 15:00:00,71.42
396,03/17/2016 16:00:00,74.3
397,03/17/2016 17:00:00,70.0
398,03/17/2016 18:00:00,69.19
399,03/17/2016 19:00:00,71.0
400,03/17/2016 20:00:00,70.0
401,03/17/2016 21:00:00,67.02
402,03/17/2016 22:00:00,60.91
403,03/17/2016 23:00:00,57.07
404,03/18/2016 00:00:00,55.26
405,03/18/2016 01:00:00,55.0
406,03/18/2016 02:00:00,54.0
407,03/18/2016 03:00:00,54.09
408,03/18/2016 04:00:00,53.28
409,03/18/2016 05:00:00,53.19
410,03/18/2016 06:00:00,53.83
411,03/18/2016 07:00:00,52.83
412,03/18/2016 08:00:00,52.19
413,03/18/2016 09:00:00,52.19
414,03/18/2016 10:00:00,52.0
415,03/18/2016 11:00:00,52.36
416,03/18/2016 12:00:00,53.0
417,03/18/2016 13:00:00,54.17
418,03/18/2016 14:00:00,55.45
419,03/18/2016 15:00:00,56.72
420,03/18/2016 16:00:00,60.08
421,03/18/2016 17:00:00,60.17
422,03/18/2016 18:00:00,60.81
423,03/18/2016 19:00:00,59.62
424,03/18/2016 20:00:00,59.62
425,03/18/2016 21:00:00,58.45
426,03/18/2016 22:00:00,56.55
427,03/18/2016 23:00:00,54.74
428,03/19/2016 00:00:00,54.09
429,03/19/2016 01:00:00,54.09
430,03/19/2016 02:00:00,53.55
431,03/19/2016 03:00:00,53.38
432,03/19/2016 04:00:00,53.28
433,03/19/2016 05:00:00,53.19
434,03/19/2016 06:00:00,52.36
435,03/19/2016 07:00:00,52.36
436,03/19/2016 08:00:00,52.19
437,03/19/2016 09:00:00,52.19
438,03/19/2016 10:00:00,51.45
439,03/19/2016 11:00:00,51.45
440,03/19/2016 12:00:00,52.36
441,03/19/2016 13:00:00,52.62
442,03/19/2016 14:00:00,54.81
443,03/19/2016 15:00:00,58.26
444,03/19/2016 16:00:00,62.62
445,03/19/2016 17:00:00,61.98
446,03/19/2016 18:00:00,60.36
447,03/19/2016 19:00:00,61.91
448,03/19/2016 20:00:00,58.98
449,03/19/2016 21:00:00,57.91
450,03/19/2016 22:00:00,56.17
451,03/19/2016 23:00:00,55.36
452,03/20/2016 00:00:00,54.45
453,03/20/2016 01:00:00,54.57
454,03/20/2016 02:00:00,54.57
455,03/20/2016 03:00:00,53.45
456,03/20/2016 04:00:00,51.64
457,03/20/2016 05:00:00,51.21
458,03/20/2016 06:00:00,50.57
459,03/20/2016 07:00:00,49.66
460,03/20/2016 08:00:00,49.66
461,03/20/2016 09:00:00,48.66
462,03/20/2016 10:00:00,48.92
463,03/20/2016 11:00:00,50.47
464,03/20/2016 12:00:00,54.62
465,03/20/2016 13:00:00,58.34
466,03/20/2016 14:00:00,62.79
467,03/20/2016 15:00:00,65.77
468,03/20/2016 16:00:00,63.55
469,03/20/2016 17:00:00,62.53
470,03/20/2016 18:00:00,61.36
471,03/20/2016 19:00:00,60.07
472,03/20/2016 20:00:00,59.07
473,03/20/2016 21:00:00,59.17
474,03/20/2016 22:00:00,58.26
475,03/20/2016 23:00:00,58.26
476,03/21/2016 00:00:00,58.26
477,03/21/2016 01:00:00,59.17
478,03/21/2016 02:00:00,58.53
479,03/21/2016 03:00:00,58.26
480,03/21/2016 04:00:00,55.88
481,03/21/2016 05:00:00,55.36
482,03/21/2016 06:00:00,55.36
483,03/21/2016 07:00:00,55.09
484,03/21/2016 08:00:00,53.55
485,03/21/2016 09:00:00,51.09
486,03/21/2016 10:00:00,51.09
487,03/21/2016 11:00:00,51.74
488,03/21/2016 12:00:00,53.17
489,03/21/2016 13:00:00,56.09
490,03/21/2016 14:00:00,57.91
491,03/21/2016 15:00:00,60.98
492,03/21/2016 16:00:00,60.34
493,03/21/2016 17:00:00,61.51
494,03/21/2016 18:00:00,61.24
495,03/21/2016 19:00:00,58.66
496,03/21/2016 20:00:00,54.83
497,03/21/2016 21:00:00,55.45
498,03/21/2016 22:00:00,55.45
499,03/21/2016 23:00:00,53.9
500,03/22/2016 00:00:00,53.9
501,03/22/2016 01:00:00,53.26
502,03/22/2016 02:00:00,51.71
503,03/22/2016 03:00:00,49.54
504,03/22/2016 04:00:00,48.38
505,03/22/2016 05:00:00,48.11
506,03/22/2016 06:00:00,48.11
507,03/22/2016 07:00:00,47.38
508,03/22/2016 08:00:00,46.38
509,03/22/2016 09:00:00,45.47
510,03/22/2016 10:00:00,44.56
511,03/22/2016 11:00:00,45.85
512,03/22/2016 12:00:00,49.74
513,03/22/2016 13:00:00,54.26
514,03/22/2016 14:00:00,56.81
515,03/22/2016 15:00:00,59.1
516,03/22/2016 16:00:00,58.72
517,03/22/2016 17:00:00,62.19
518,03/22/2016 18:00:00,62.19
519,03/22/2016 19:00:00,65.0
520,03/22/2016 20:00:00,65.0
521,03/22/2016 21:00:00,63.0
522,03/22/2016 22:00:00,59.0
523,03/22/2016 23:00:00,54.0
524,03/23/2016 00:00:00,52.0
525,03/23/2016 01:00:00,52.0
526,03/23/2016 02:00:00,50.0
527,03/23/2016 03:00:00,45.0
528,03/23/2016 04:00:00,45.0
529,03/23/2016 05:00:00,45.56
530,03/23/2016 06:00:00,45.56
531,03/23/2016 07:00:00,44.21
532,03/23/2016 08:00:00,43.0
533,03/23/2016 09:00:00,44.11
534,03/23/2016 10:00:00,43.3
535,03/23/2016 11:00:00,45.21
536,03/23/2016 12:00:00,50.28
537,03/23/2016 13:00:00,53.79
538,03/23/2016 14:00:00,56.7
539,03/23/2016 15:00:00,60.53
540,03/23/2016 16:00:00,62.34
541,03/23/2016 17:00:00,62.08
542,03/23/2016 18:00:00,61.0
543,03/23/2016 19:00:00,62.17
544,03/23/2016 20:00:00,62.17
545,03/23/2016 21:00:00,62.17
546,03/23/2016 22:00:00,59.45
547,03/23/2016 23:00:00,56.09
548,03/24/2016 00:00:00,54.19
549,03/24/2016 01:00:00,52.0
550,03/24/2016 02:00:00,51.09
551,03/24/2016 03:00:00,49.83
552,03/24/2016 04:00:00,49.3
553,03/24/2016 05:00:00,48.28
554,03/24/2016 06:00:00,46.85
555,03/24/2016 07:00:00,46.75
556,03/24/2016 08:00:00,46.38
557,03/24/2016 09:00:00,45.47
558,03/24/2016 10:00:00,45.21
559,03/24/2016 11:00:00,46.38
560,03/24/2016 12:00:00,51.19
561,03/24/2016 13:00:00,55.91
562,03/24/2016 14:00:00,59.53
563,03/24/2016 15:00:00,61.81
564,03/24/2016 16:00:00,63.72
565,03/24/2016 17:00:00,62.81
566,03/24/2016 18:00:00,65.27
567,03/24/2016 19:00:00,66.55
568,03/24/2016 20:00:00,66.81
569,03/24/2016 21:00:00,65.0
570,03/24/2016 22:00:00,62.46
571,03/24/2016 23:00:00,58.83
572,03/25/2016 00:00:00,56.38
573,03/25/2016 01:00:00,54.83
574,03/25/2016 02:00:00,53.19
575,03/25/2016 03:00:00,51.9
576,03/25/2016 04:00:00,51.0
577,03/25/2016 05:00:00,50.09
578,03/25/2016 06:00:00,51.0
579,03/25/2016 07:00:00,52.45
580,03/25/2016 08:00:00,52.19
581,03/25/2016 09:00:00,52.83
582,03/25/2016 10:00:00,53.0
583,03/25/2016 11:00:00,53.0
584,03/25/2016 12:00:00,53.71
585,03/25/2016 13:00:00,55.0
586,03/25/2016 14:00:00,55.81
587,03/25/2016 15:00:00,59.53
588,03/25/2016 16:00:00,61.08
589,03/25/2016 17:00:00,61.72
590,03/25/2016 18:00:00,61.81
591,03/25/2016 19:00:00,62.72
592,03/25/2016 20:00:00,62.72
593,03/25/2016 21:00:00,63.62
594,03/25/2016 22:00:00,61.02
595,03/25/2016 23:00:00,56.28
596,03/26/2016 00:00:00,54.09
597,03/26/2016 01:00:00,53.83
598,03/26/2016 02:00:00,52.93
599,03/26/2016 03:00:00,51.38
600,03/26/2016 04:00:00,50.74
601,03/26/2016 05:00:00,49.83
602,03/26/2016 06:00:00,48.83
603,03/26/2016 07:00:00,47.92
604,03/26/2016 08:00:00,48.3
605,03/26/2016 09:00:00,47.66
606,03/26/2016 10:00:00,47.4
607,03/26/2016 11:00:00,48.92
608,03/26/2016 12:00:00,51.64
609,03/26/2016 13:00:00,56.26
610,03/26/2016 14:00:00,60.17
611,03/26/2016 15:00:00,62.89
612,03/26/2016 16:00:00,62.36
613,03/26/2016 17:00:00,63.62
614,03/26/2016 18:00:00,65.81
615,03/26/2016 19:00:00,66.19
616,03/26/2016 20:00:00,66.84
617,03/26/2016 21:00:00,62.46
618,03/26/2016 22:00:00,59.1
619,03/26/2016 23:00:00,56.64
620,03/27/2016 00:00:00,55.74
621,03/27/2016 01:00:00,55.71
622,03/27/2016 02:00:00,55.0
623,03/27/2016 03:00:00,54.29
624,03/27/2016 04:00:00,55.0
625,03/27/2016 05:00:00,55.42
626,03/27/2016 06:00:00,55.42
627,03/27/2016 07:00:00,55.71
628,03/27/2016 08:00:00,55.0
629,03/27/2016 09:00:00,55.71
630,03/27/2016 10:00:00,54.29
631,03/27/2016 11:00:00,56.42
632,03/27/2016 12:00:00,57.42
633,03/27/2016 13:00:00,58.0
634,03/27/2016 14:00:00,59.42
635,03/27/2016 15:00:00,60.0
636,03/27/2016 16:00:00,61.42
637,03/27/2016 17:00:00,62.42
638,03/27/2016 18:00:00,62.84
639,03/27/2016 19:00:00,62.84
640,03/27/2016 20:00:00,63.13
641,03/27/2016 21:00:00,62.26
642,03/27/2016 22:00:00,58.84
643,03/27/2016 23:00:00,56.42
644,03/28/2016 00:00:00,54.71
645,03/28/2016 01:00:00,53.74
646,03/28/2016 02:00:00,53.09
647,03/28/2016 03:00:00,52.09
648,03/28/2016 04:00:00,52.36
649,03/28/2016 05:00:00,51.72
650,03/28/2016 06:00:00,50.43
651,03/28/2016 07:00:00,48.26
652,03/28/2016 08:00:00,48.53
653,03/28/2016 09:00:00,46.33
654,03/28/2016 10:00:00,44.79
655,03/28/2016 11:00:00,46.07
656,03/28/2016 12:00:00,50.45
657,03/28/2016 13:00:00,54.45
658,03/28/2016 14:00:00,56.0
659,03/28/2016 15:00:00,56.91
660,03/28/2016 16:00:00,57.55
661,03/28/2016 17:00:00,57.29
662,03/28/2016 18:00:00,58.19
663,03/28/2016 19:00:00,57.64
664,03/28/2016 20:00:00,56.64
665,03/28/2016 21:00:00,56.0
666,03/28/2016 22:00:00,54.07
667,03/28/2016 23:00:00,51.36
668,03/29/2016 00:00:00,48.9
669,03/29/2016 01:00:00,47.36
670,03/29/2016 02:00:00,47.09
671,03/29/2016 03:00:00,43.85
672,03/29/2016 04:00:00,43.47
673,03/29/2016 05:00:00,42.73
674,03/29/2016 06:00:00,42.09
675,03/29/2016 07:00:00,42.19
676,03/29/2016 08:00:00,41.83
677,03/29/2016 09:00:00,40.73
678,03/29/2016 10:00:00,41.09
679,03/29/2016 11:00:00,45.21
680,03/29/2016 12:00:00,48.45
681,03/29/2016 13:00:00,51.81
682,03/29/2016 14:00:00,54.24
683,03/29/2016 15:00:00,57.08
684,03/29/2016 16:00:00,56.53
685,03/29/2016 17:00:00,56.62
686,03/29/2016 18:00:00,56.62
687,03/29/2016 19:00:00,56.36
688,03/29/2016 20:00:00,55.72
689,03/29/2016 21:00:00,55.17
690,03/29/2016 22:00:00,52.72
691,03/29/2016 23:00:00,51.28
692,03/30/2016 00:00:00,50.11
693,03/30/2016 01:00:00,48.74
694,03/30/2016 02:00:00,47.19
695,03/30/2016 03:00:00,45.54
696,03/30/2016 04:00:00,44.64
697,03/30/2016 05:00:00,44.02
698,03/30/2016 06:00:00,43.75
699,03/30/2016 07:00:00,42.75
700,03/30/2016 08:00:00,41.85
701,03/30/2016 09:00:00,41.75
702,03/30/2016 10:00:00,41.85
703,03/30/2016 11:00:00,43.57
704,03/30/2016 12:00:00,47.9
705,03/30/2016 13:00:00,51.98
706,03/30/2016 14:00:00,55.24
707,03/30/2016 15:00:00,57.17
708,03/30/2016 16:00:00,57.91
709,03/30/2016 17:00:00,58.26
710,03/30/2016 18:00:00,58.91
711,03/30/2016 19:00:00,58.91
712,03/30/2016 20:00:00,58.0
713,03/30/2016 21:00:00,56.07
714,03/30/2016 22:00:00,54.91
715,03/30/2016 23:00:00,52.45
716,03/31/2016 00:00:00,52.09
717,03/31/2016 01:00:00,51.45
718,03/31/2016 02:00:00,51.19
719,03/31/2016 03:00:00,49.9
720,03/31/2016 04:00:00,50.81
721,03/31/2016 05:00:00,50.72
722,03/31/2016 06:00:00,50.72
723,03/31/2016 07:00:00,50.72
724,03/31/2016 08:00:00,51.19
725,03/31/2016 09:00:00,51.09
726,03/31/2016 10:00:00,51.74
727,03/31/2016 11:00:00,52.0
728,03/31/2016 12:00:00,52.91
729,03/31/2016 13:00:00,53.64
730,03/31/2016 14:00:00,56.72
731,03/31/2016 15:00:00,59.34
732,03/31/2016 16:00:00,59.17
733,03/31/2016 17:00:00,60.08
734,03/31/2016 18:00:00,60.08
735,03/31/2016 19:00:00,59.17
