,time,temperature
104,03/05/2016 08:00:00,40.31
105,03/05/2016 09:00:00,41.29
106,03/05/2016 10:00:00,40.7
107,03/05/2016 11:00:00,41.09
108,03/05/2016 12:00:00,41.82
109,03/05/2016 13:00:00,43.07
110,03/05/2016 14:00:00,42.82
111,03/05/2016 15:00:00,42.26
112,03/05/2016 16:00:00,41.84
113,03/05/2016 17:00:00,41.7
114,03/05/2016 18:00:00,40.86
115,03/05/2016 19:00:00,40.17
116,03/05/2016 20:00:00,40.75
117,03/05/2016 21:00:00,40.72
118,03/05/2016 22:00:00,41.0
119,03/05/2016 23:00:00,41.0
120,03/06/2016 00:00:00,41.0
121,03/06/2016 01:00:00,41.0
122,03/06/2016 02:00:00,40.44
123,03/06/2016 03:00:00,40.19
124,03/06/2016 04:00:00,39.91
125,03/06/2016 05:00:00,39.49
126,03/06/2016 06:00:00,39.91
127,03/06/2016 07:00:00,39.91
128,03/06/2016 08:00:00,42.59
129,03/06/2016 09:00:00,43.42
130,03/06/2016 10:00:00,44.12
131,03/06/2016 11:00:00,44.56
132,03/06/2016 12:00:00,45.79
133,03/06/2016 13:00:00,46.1
134,03/06/2016 14:00:00,46.9
135,03/06/2016 15:00:00,46.65
136,03/06/2016 16:00:00,46.27
137,03/06/2016 17:00:00,45.56
138,03/06/2016 18:00:00,43.59
139,03/06/2016 19:00:00,43.45
140,03/06/2016 20:00:00,42.75
141,03/06/2016 21:00:00,40.79
142,03/06/2016 22:00:00,39.26
143,03/06/2016 23:00:00,39.91
144,03/07/2016 00:00:00,38.35
145,03/07/2016 01:00:00,37.79
146,03/07/2016 02:00:00,37.1
147,03/07/2016 03:00:00,36.82
148,03/07/2016 04:00:00,36.1
149,03/07/2016 05:00:00,35.95
150,03/07/2016 06:00:00,36.66
151,03/07/2016 07:00:00,38.19
152,03/07/2016 08:00:00,41.25
153,03/07/2016 09:00:00,44.78
154,03/07/2016 10:00:00,49.2
155,03/07/2016 11:00:00,52.34
156,03/07/2016 12:00:00,55.04
157,03/07/2016 13:00:00,58.02
158,03/07/2016 14:00:00,59.46
159,03/07/2016 15:00:00,60.74
160,03/07/2016 16:00:00,59.2
161,03/07/2016 17:00:00,59.2
162,03/07/2016 18:00:00,57.51
163,03/07/2016 19:00:00,57.62
164,03/07/2016 20:00:00,57.03
165,03/07/2016 21:00:00,56.26
166,03/07/2016 22:00:00,56.02
167,03/07/2016 23:00:00,54.67
168,03/08/2016 00:00:00,55.42
169,03/08/2016 01:00:00,53.26
170,03/08/2016 02:00:00,53.96
171,03/08/2016 03:00:00,53.5
172,03/08/2016 04:00:00,52.67
173,03/08/2016 05:00:00,54.0
174,03/08/2016 06:00:00,52.09
175,03/08/2016 07:00:00,52.09
176,03/08/2016 08:00:00,53.95
177,03/08/2016 09:00:00,56.49
178,03/08/2016 10:00:00,60.15
179,03/08/2016 11:00:00,62.62
180,03/08/2016 12:00:00,66.15
181,03/08/2016 13:00:00,69.6
182,03/08/2016 14:00:00,72.71
183,03/08/2016 15:00:00,73.85
184,03/08/2016 16:00:00,72.07
185,03/08/2016 17:00:00,71.24
186,03/08/2016 18:00:00,67.09
187,03/08/2016 19:00:00,65.97
188,03/08/2016 20:00:00,62.5
189,03/08/2016 21:00:00,61.61
190,03/08/2016 22:00:00,59.34
191,03/08/2016 23:00:00,59.59
192,03/09/2016 00:00:00,58.45
193,03/09/2016 01:00:00,58.04
194,03/09/2016 02:00:00,57.13
195,03/09/2016 03:00:00,56.66
196,03/09/2016 04:00:00,57.65
197,03/09/2016 05:00:00,57.34
198,03/09/2016 06:00:00,55.81
199,03/09/2016 07:00:00,56.07
200,03/09/2016 08:00:00,58.59
201,03/09/2016 09:00:00,62.24
202,03/09/2016 10:00:00,65.24
203,03/09/2016 11:00:00,68.13
204,03/09/2016 12:00:00,70.21
205,03/09/2016 13:00:00,73.18
206,03/09/2016 14:00:00,74.59
207,03/09/2016 15:00:00,74.91
208,03/09/2016 16:00:00,76.09
209,03/09/2016 17:00:00,73.7
210,03/09/2016 18:00:00,71.36
211,03/09/2016 19:00:00,69.9
212,03/09/2016 20:00:00,69.09
213,03/09/2016 21:00:00,67.04
214,03/09/2016 22:00:00,65.4
215,03/09/2016 23:00:00,64.11
216,03/10/2016 00:00:00,64.12
217,03/10/2016 01:00:00,62.2
218,03/10/2016 02:00:00,62.34
219,03/10/2016 03:00:00,61.51
220,03/10/2016 04:00:00,61.51
221,03/10/2016 05:00:00,60.64
222,03/10/2016 06:00:00,60.79
223,03/10/2016 07:00:00,61.06
224,03/10/2016 08:00:00,63.04
225,03/10/2016 09:00:00,65.18
226,03/10/2016 10:00:00,67.16
227,03/10/2016 11:00:00,69.88
228,03/10/2016 12:00:00,70.71
229,03/10/2016 13:00:00,71.6
230,03/10/2016 14:00:00,73.17
231,03/10/2016 15:00:00,74.82
232,03/10/2016 16:00:00,74.87
233,03/10/2016 17:00:00,73.4
234,03/10/2016 18:00:00,73.01
235,03/10/2016 19:00:00,71.51
236,03/10/2016 20:00:00,71.62
237,03/10/2016 21:00:00,69.93
238,03/10/2016 22:00:00,69.15
239,03/10/2016 23:00:00,68.17
240,03/11/2016 00:00:00,67.48
241,03/11/2016 01:00:00,67.2
242,03/11/2016 02:00:00,67.06
243,03/11/2016 03:00:00,66.23
244,03/11/2016 04:00:00,66.23
245,03/11/2016 05:00:00,65.37
246,03/11/2016 06:00:00,65.51
247,03/11/2016 07:00:00,65.68
248,03/11/2016 08:00:00,65.79
249,03/11/2016 09:00:00,67.85
250,03/11/2016 10:00:00,69.1
251,03/11/2016 11:00:00,64.99
252,03/11/2016 12:00:00,61.29
253,03/11/2016 13:00:00,57.62
254,03/11/2016 14:00:00,58.65
255,03/11/2016 15:00:00,58.37
256,03/11/2016 16:00:00,58.65
257,03/11/2016 17:00:00,58.38
258,03/11/2016 18:00:00,57.15
259,03/11/2016 19:00:00,55.89
260,03/11/2016 20:00:00,56.44
261,03/11/2016 21:00:00,56.04
262,03/11/2016 22:00:00,55.74
263,03/11/2016 23:00:00,55.05
264,03/12/2016 00:00:00,54.46
265,03/12/2016 01:00:00,54.86
266,03/12/2016 02:00:00,52.78
267,03/12/2016 03:00:00,51.5
268,03/12/2016 04:00:00,50.91
269,03/12/2016 05:00:00,52.34
270,03/12/2016 06:00:00,52.45
271,03/12/2016 07:00:00,51.75
272,03/12/2016 08:00:00,52.7
273,03/12/2016 09:00:00,53.26
274,03/12/2016 10:00:00,54.78
275,03/12/2016 11:00:00,55.37
276,03/12/2016 12:00:00,55.39
277,03/12/2016 13:00:00,53.28
278,03/12/2016 14:00:00,54.26
279,03/12/2016 15:00:00,57.15
280,03/12/2016 16:00:00,57.47
281,03/12/2016 17:00:00,55.09
282,03/12/2016 18:00:00,53.22
283,03/12/2016 19:00:00,52.33
284,03/12/2016 20:00:00,52.2
285,03/12/2016 21:00:00,51.2
286,03/12/2016 22:00:00,51.3
287,03/12/2016 23:00:00,51.05
288,03/13/2016 00:00:00,51.05
289,03/13/2016 01:00:00,51.33
290,03/13/2016 03:00:00,51.47
291,03/13/2016 04:00:00,50.47
292,03/13/2016 05:00:00,51.19
293,03/13/2016 06:00:00,52.61
294,03/13/2016 07:00:00,53.28
295,03/13/2016 08:00:00,57.62
296,03/13/2016 09:00:00,60.9
297,03/13/2016 10:00:00,62.62
298,03/13/2016 11:00:00,67.16
299,03/13/2016 12:00:00,69.74
300,03/13/2016 13:00:00,73.26
301,03/13/2016 14:00:00,74.91
302,03/13/2016 15:00:00,69.68
303,03/13/2016 16:00:00,60.7
304,03/13/2016 17:00:00,62.61
305,03/13/2016 18:00:00,60.09
306,03/13/2016 19:00:00,57.64
307,03/13/2016 20:00:00,57.92
308,03/13/2016 21:00:00,56.11
309,03/13/2016 22:00:00,57.51
310,03/13/2016 23:00:00,59.09
311,03/14/2016 00:00:00,59.13
312,03/14/2016 01:00:00,61.7
313,03/14/2016 02:00:00,63.25
314,03/14/2016 03:00:00,63.22
315,03/14/2016 04:00:00,62.81
316,03/14/2016 05:00:00,61.44
317,03/14/2016 06:00:00,60.81
318,03/14/2016 07:00:00,58.53
319,03/14/2016 08:00:00,56.45
320,03/14/2016 09:00:00,55.45
321,03/14/2016 10:00:00,54.73
322,03/14/2016 11:00:00,54.29
323,03/14/2016 12:00:00,55.82
324,03/14/2016 13:00:00,57.37
325,03/14/2016 14:00:00,59.62
326,03/14/2016 15:00:00,61.09
327,03/14/2016 16:00:00,62.63
328,03/14/2016 17:00:00,55.88
329,03/14/2016 18:00:00,53.92
330,03/14/2016 19:00:00,54.2
331,03/14/2016 20:00:00,53.33
332,03/14/2016 21:00:00,52.75
333,03/14/2016 22:00:00,52.06
334,03/14/2016 23:00:00,52.06
335,03/15/2016 00:00:00,51.89
336,03/15/2016 01:00:00,50.92
337,03/15/2016 02:00:00,51.2
338,03/15/2016 03:00:00,50.75
339,03/15/2016 04:00:00,50.75
340,03/15/2016 05:00:00,49.72
341,03/15/2016 06:00:00,49.56
342,03/15/2016 07:00:00,49.72
343,03/15/2016 08:00:00,49.98
344,03/15/2016 09:00:00,49.72
345,03/15/2016 10:00:00,50.75
346,03/15/2016 11:00:00,53.25
347,03/15/2016 12:00:00,53.95
348,03/15/2016 13:00:00,55.51
349,03/15/2016 14:00:00,57.92
350,03/15/2016 15:00:00,60.03
351,03/15/2016 16:00:00,61.65
352,03/15/2016 17:00:00,63.06
353,03/15/2016 18:00:00,62.67
354,03/15/2016 19:00:00,58.2
355,03/15/2016 20:00:00,54.17
356,03/15/2016 21:00:00,53.69
357,03/15/2016 22:00:00,52.47
358,03/15/2016 23:00:00,52.88
359,03/16/2016 00:00:00,52.04
360,03/16/2016 01:00:00,51.91
361,03/16/2016 02:00:00,52.18
362,03/16/2016 03:00:00,51.94
363,03/16/2016 04:00:00,54.16
364,03/16/2016 05:00:00,53.89
365,03/16/2016 06:00:00,54.87
366,03/16/2016 07:00:00,55.31
367,03/16/2016 08:00:00,57.56
368,03/16/2016 09:00:00,61.81
369,03/16/2016 10:00:00,66.04
370,03/16/2016 11:00:00,68.98
371,03/16/2016 12:00:00,71.96
372,03/16/2016 13:00:00,76.18
373,03/16/2016 14:00:00,75.17
374,03/16/2016 15:00:00,75.44
375,03/16/2016 16:00:00,74.43
376,03/16/2016 17:00:00,74.93
377,03/16/2016 18:00:00,76.96
378,03/16/2016 19:00:00,68.14
379,03/16/2016 20:00:00,62.72
380,03/16/2016 21:00:00,60.53
381,03/16/2016 22:00:00,61.08
382,03/16/2016 23:00:00,61.89
383,03/17/2016 00:00:00,66.24
384,03/17/2016 01:00:00,67.75
385,03/17/2016 02:00:00,59.69
386,03/17/2016 03:00:00,58.72
387,03/17/2016 04:00:00,57.83
388,03/17/2016 05:00:00,59.22
389,03/17/2016 06:00:00,57.64
390,03/17/2016 07:00:00,56.36
391,03/17/2016 08:00:00,55.39
392,03/17/2016 09:00:00,57.93
393,03/17/2016 10:00:00,59.91
394,03/17/2016 11:00:00,61.83
395,03/17/2016 12:00:00,68.02
396,03/17/2016 13:00:00,65.47
397,03/17/2016 14:00:00,67.41
398,03/17/2016 15:00:00,66.94
399,03/17/2016 16:00:00,69.74
400,03/17/2016 17:00:00,71.85
401,03/17/2016 18:00:00,71.48
402,03/17/2016 19:00:00,69.9
403,03/17/2016 20:00:00,68.28
404,03/17/2016 21:00:00,65.01
405,03/17/2016 22:00:00,62.21
406,03/17/2016 23:00:00,59.62
407,03/18/2016 00:00:00,56.5
408,03/18/2016 01:00:00,55.91
409,03/18/2016 02:00:00,55.33
410,03/18/2016 03:00:00,55.03
411,03/18/2016 04:00:00,53.75
412,03/18/2016 05:00:00,52.46
413,03/18/2016 06:00:00,52.07
414,03/18/2016 07:00:00,50.79
415,03/18/2016 08:00:00,50.26
416,03/18/2016 09:00:00,57.48
417,03/18/2016 10:00:00,59.51
418,03/18/2016 11:00:00,61.77
419,03/18/2016 12:00:00,61.93
420,03/18/2016 13:00:00,62.52
421,03/18/2016 14:00:00,64.23
422,03/18/2016 15:00:00,64.81
423,03/18/2016 16:00:00,65.87
424,03/18/2016 17:00:00,67.36
425,03/18/2016 18:00:00,67.23
426,03/18/2016 19:00:00,62.2
427,03/18/2016 20:00:00,60.14
428,03/18/2016 21:00:00,58.86
429,03/18/2016 22:00:00,57.17
430,03/18/2016 23:00:00,56.47
431,03/19/2016 00:00:00,55.89
432,03/19/2016 01:00:00,55.09
433,03/19/2016 02:00:00,56.91
434,03/19/2016 03:00:00,55.92
435,03/19/2016 04:00:00,55.06
436,03/19/2016 05:00:00,53.08
437,03/19/2016 06:00:00,51.79
438,03/19/2016 07:00:00,54.28
439,03/19/2016 08:00:00,52.42
440,03/19/2016 09:00:00,50.59
441,03/19/2016 10:00:00,49.14
442,03/19/2016 11:00:00,49.14
443,03/19/2016 12:00:00,49.7
444,03/19/2016 13:00:00,48.87
445,03/19/2016 14:00:00,48.7
446,03/19/2016 15:00:00,48.7
447,03/19/2016 16:00:00,48.14
448,03/19/2016 17:00:00,46.0
449,03/19/2016 18:00:00,46.59
450,03/19/2016 19:00:00,45.0
451,03/19/2016 20:00:00,44.14
452,03/19/2016 21:00:00,44.0
453,03/19/2016 22:00:00,43.44
454,03/19/2016 23:00:00,43.3
455,03/20/2016 00:00:00,43.56
456,03/20/2016 01:00:00,43.56
457,03/20/2016 02:00:00,43.56
458,03/20/2016 03:00:00,43.56
459,03/20/2016 04:00:00,43.0
460,03/20/2016 05:00:00,43.56
461,03/20/2016 06:00:00,42.86
462,03/20/2016 07:00:00,42.56
463,03/20/2016 08:00:00,42.83
464,03/20/2016 09:00:00,43.14
465,03/20/2016 10:00:00,44.42
466,03/20/2016 11:00:00,44.86
467,03/20/2016 12:00:00,45.28
468,03/20/2016 13:00:00,45.56
469,03/20/2016 14:00:00,45.98
470,03/20/2016 15:00:00,44.56
471,03/20/2016 16:00:00,44.56
472,03/20/2016 17:00:00,44.14
473,03/20/2016 18:00:00,43.56
474,03/20/2016 19:00:00,43.56
475,03/20/2016 20:00:00,43.56
476,03/20/2016 21:00:00,43.11
477,03/20/2016 22:00:00,43.39
478,03/20/2016 23:00:00,42.39
479,03/21/2016 00:00:00,41.11
480,03/21/2016 01:00:00,40.56
481,03/21/2016 02:00:00,39.83
482,03/21/2016 03:00:00,39.56
483,03/21/2016 04:00:00,40.25
484,03/21/2016 05:00:00,39.56
485,03/21/2016 06:00:00,39.59
486,03/21/2016 07:00:00,39.14
487,03/21/2016 08:00:00,39.89
488,03/21/2016 09:00:00,40.72
489,03/21/2016 10:00:00,43.28
490,03/21/2016 11:00:00,45.54
491,03/21/2016 12:00:00,48.51
492,03/21/2016 13:00:00,47.95
493,03/21/2016 14:00:00,49.54
494,03/21/2016 15:00:00,50.09
495,03/21/2016 16:00:00,52.09
496,03/21/2016 17:00:00,52.98
497,03/21/2016 18:00:00,53.98
498,03/21/2016 19:00:00,53.0
499,03/21/2016 20:00:00,51.61
500,03/21/2016 21:00:00,48.36
501,03/21/2016 22:00:00,46.25
502,03/21/2016 23:00:00,45.97
503,03/22/2016 00:00:00,48.3
504,03/22/2016 01:00:00,46.41
505,03/22/2016 02:00:00,45.02
506,03/22/2016 03:00:00,43.2
507,03/22/2016 04:00:00,41.43
508,03/22/2016 05:00:00,40.87
509,03/22/2016 06:00:00,40.95
510,03/22/2016 07:00:00,41.8
511,03/22/2016 08:00:00,43.48
512,03/22/2016 09:00:00,47.53
513,03/22/2016 10:00:00,51.2
514,03/22/2016 11:00:00,53.12
515,03/22/2016 12:00:00,55.23
516,03/22/2016 13:00:00,56.65
517,03/22/2016 14:00:00,58.51
518,03/22/2016 15:00:00,59.65
519,03/22/2016 16:00:00,60.79
520,03/22/2016 17:00:00,62.51
521,03/22/2016 18:00:00,61.95
522,03/22/2016 19:00:00,61.0
523,03/22/2016 20:00:00,58.75
524,03/22/2016 21:00:00,56.0
525,03/22/2016 22:00:00,54.75
526,03/22/2016 23:00:00,54.75
527,03/23/2016 00:00:00,54.0
528,03/23/2016 01:00:00,54.26
529,03/23/2016 02:00:00,54.26
530,03/23/2016 03:00:00,53.51
531,03/23/2016 04:00:00,53.15
532,03/23/2016 05:00:00,52.73
533,03/23/2016 06:00:00,52.59
534,03/23/2016 07:00:00,52.59
535,03/23/2016 08:00:00,53.0
536,03/23/2016 09:00:00,56.0
537,03/23/2016 10:00:00,58.68
538,03/23/2016 11:00:00,62.23
539,03/23/2016 12:00:00,64.74
540,03/23/2016 13:00:00,67.29
541,03/23/2016 14:00:00,68.85
542,03/23/2016 15:00:00,69.43
543,03/23/2016 16:00:00,71.27
544,03/23/2016 17:00:00,71.23
545,03/23/2016 18:00:00,71.12
546,03/23/2016 19:00:00,70.73
547,03/23/2016 20:00:00,68.62
548,03/23/2016 21:00:00,66.9
549,03/23/2016 22:00:00,65.78
550,03/23/2016 23:00:00,63.5
551,03/24/2016 00:00:00,62.08
552,03/24/2016 01:00:00,60.81
553,03/24/2016 02:00:00,60.53
554,03/24/2016 03:00:00,59.84
555,03/24/2016 04:00:00,59.26
556,03/24/2016 05:00:00,58.26
557,03/24/2016 06:00:00,58.12
558,03/24/2016 07:00:00,57.84
559,03/24/2016 08:00:00,58.95
560,03/24/2016 09:00:00,61.2
561,03/24/2016 10:00:00,64.17
562,03/24/2016 11:00:00,66.32
563,03/24/2016 12:00:00,69.57
564,03/24/2016 13:00:00,72.02
565,03/24/2016 14:00:00,74.01
566,03/24/2016 15:00:00,72.59
567,03/24/2016 16:00:00,74.85
568,03/24/2016 17:00:00,74.67
569,03/24/2016 18:00:00,75.04
570,03/24/2016 19:00:00,71.22
571,03/24/2016 20:00:00,70.09
572,03/24/2016 21:00:00,68.39
573,03/24/2016 22:00:00,67.67
574,03/24/2016 23:00:00,66.67
575,03/25/2016 00:00:00,66.09
576,03/25/2016 01:00:00,65.39
577,03/25/2016 02:00:00,65.25
578,03/25/2016 03:00:00,65.09
579,03/25/2016 04:00:00,64.39
580,03/25/2016 05:00:00,64.53
581,03/25/2016 06:00:00,65.22
582,03/25/2016 07:00:00,65.39
583,03/25/2016 08:00:00,65.62
584,03/25/2016 09:00:00,66.76
585,03/25/2016 10:00:00,68.06
586,03/25/2016 11:00:00,71.1
587,03/25/2016 12:00:00,71.69
588,03/25/2016 13:00:00,72.44
589,03/25/2016 14:00:00,74.13
590,03/25/2016 15:00:00,76.6
591,03/25/2016 16:00:00,75.95
592,03/25/2016 17:00:00,75.87
593,03/25/2016 18:00:00,74.75
594,03/25/2016 19:00:00,74.36
595,03/25/2016 20:00:00,71.47
596,03/25/2016 21:00:00,62.64
597,03/25/2016 22:00:00,62.35
598,03/25/2016 23:00:00,60.17
599,03/26/2016 00:00:00,58.75
600,03/26/2016 01:00:00,57.19
601,03/26/2016 02:00:00,55.17
602,03/26/2016 03:00:00,54.0
603,03/26/2016 04:00:00,53.86
604,03/26/2016 05:00:00,53.0
605,03/26/2016 06:00:00,52.17
606,03/26/2016 07:00:00,51.72
607,03/26/2016 08:00:00,51.72
608,03/26/2016 09:00:00,51.98
609,03/26/2016 10:00:00,52.98
610,03/26/2016 11:00:00,53.15
611,03/26/2016 12:00:00,53.71
612,03/26/2016 13:00:00,53.4
613,03/26/2016 14:00:00,53.4
614,03/26/2016 15:00:00,52.82
615,03/26/2016 16:00:00,51.42
616,03/26/2016 17:00:00,50.28
617,03/26/2016 18:00:00,49.28
618,03/26/2016 19:00:00,49.14
619,03/26/2016 20:00:00,49.14
620,03/26/2016 21:00:00,49.56
621,03/26/2016 22:00:00,50.14
622,03/26/2016 23:00:00,50.59
623,03/27/2016 00:00:00,50.72
624,03/27/2016 01:00:00,50.59
625,03/27/2016 02:00:00,50.59
626,03/27/2016 03:00:00,51.42
627,03/27/2016 04:00:00,51.28
628,03/27/2016 05:00:00,51.42
629,03/27/2016 06:00:00,51.72
630,03/27/2016 07:00:00,51.56
631,03/27/2016 08:00:00,52.42
632,03/27/2016 09:00:00,53.42
633,03/27/2016 10:00:00,53.75
634,03/27/2016 11:00:00,53.75
635,03/27/2016 12:00:00,54.51
636,03/27/2016 13:00:00,54.75
637,03/27/2016 14:00:00,54.75
638,03/27/2016 15:00:00,53.75
639,03/27/2016 16:00:00,53.75
640,03/27/2016 17:00:00,53.0
641,03/27/2016 18:00:00,52.75
642,03/27/2016 19:00:00,52.75
643,03/27/2016 20:00:00,52.75
644,03/27/2016 21:00:00,51.75
645,03/27/2016 22:00:00,52.0
646,03/27/2016 23:00:00,52.0
647,03/28/2016 00:00:00,52.0
648,03/28/2016 01:00:00,52.0
649,03/28/2016 02:00:00,52.25
650,03/28/2016 03:00:00,53.0
651,03/28/2016 04:00:00,53.75
652,03/28/2016 05:00:00,54.0
653,03/28/2016 06:00:00,54.75
654,03/28/2016 07:00:00,55.42
655,03/28/2016 08:00:00,56.11
656,03/28/2016 09:00:00,58.24
657,03/28/2016 10:00:00,60.12
658,03/28/2016 11:00:00,61.83
659,03/28/2016 12:00:00,65.67
660,03/28/2016 13:00:00,70.21
661,03/28/2016 14:00:00,70.9
662,03/28/2016 15:00:00,72.21
663,03/28/2016 16:00:00,71.92
664,03/28/2016 17:00:00,72.48
665,03/28/2016 18:00:00,71.64
666,03/28/2016 19:00:00,69.39
667,03/28/2016 20:00:00,67.11
668,03/28/2016 21:00:00,64.86
669,03/28/2016 22:00:00,63.41
670,03/28/2016 23:00:00,60.88
671,03/29/2016 00:00:00,59.3
672,03/29/2016 01:00:00,57.3
673,03/29/2016 02:00:00,55.33
674,03/29/2016 03:00:00,54.75
675,03/29/2016 04:00:00,54.19
676,03/29/2016 05:00:00,53.75
677,03/29/2016 06:00:00,52.75
678,03/29/2016 07:00:00,51.41
679,03/29/2016 08:00:00,51.56
680,03/29/2016 09:00:00,52.7
681,03/29/2016 10:00:00,54.12
682,03/29/2016 11:00:00,55.54
683,03/29/2016 12:00:00,57.12
684,03/29/2016 13:00:00,58.51
685,03/29/2016 14:00:00,58.96
686,03/29/2016 15:00:00,60.51
687,03/29/2016 16:00:00,61.51
688,03/29/2016 17:00:00,59.6
689,03/29/2016 18:00:00,58.42
690,03/29/2016 19:00:00,56.42
691,03/29/2016 20:00:00,54.89
692,03/29/2016 21:00:00,54.16
693,03/29/2016 22:00:00,52.2
694,03/29/2016 23:00:00,52.34
695,03/30/2016 00:00:00,53.0
696,03/30/2016 01:00:00,51.32
697,03/30/2016 02:00:00,49.81
698,03/30/2016 03:00:00,48.54
699,03/30/2016 04:00:00,47.78
700,03/30/2016 05:00:00,49.46
701,03/30/2016 06:00:00,49.91
702,03/30/2016 07:00:00,49.33
703,03/30/2016 08:00:00,50.86
704,03/30/2016 09:00:00,51.14
705,03/30/2016 10:00:00,51.42
706,03/30/2016 11:00:00,51.82
707,03/30/2016 12:00:00,53.52
708,03/30/2016 13:00:00,54.49
709,03/30/2016 14:00:00,56.63
710,03/30/2016 15:00:00,57.77
711,03/30/2016 16:00:00,60.95
712,03/30/2016 17:00:00,60.84
713,03/30/2016 18:00:00,60.75
714,03/30/2016 19:00:00,58.75
715,03/30/2016 20:00:00,55.75
716,03/30/2016 21:00:00,55.0
717,03/30/2016 22:00:00,55.51
718,03/30/2016 23:00:00,54.75
719,03/31/2016 00:00:00,54.75
720,03/31/2016 01:00:00,55.51
721,03/31/2016 02:00:00,55.75
722,03/31/2016 03:00:00,56.25
723,03/31/2016 04:00:00,57.51
724,03/31/2016 05:00:00,55.51
725,03/31/2016 06:00:00,56.75
726,03/31/2016 07:00:00,57.51
727,03/31/2016 08:00:00,59.84
728,03/31/2016 09:00:00,63.2
729,03/31/2016 10:00:00,66.73
730,03/31/2016 11:00:00,69.48
731,03/31/2016 12:00:00,71.73
732,03/31/2016 13:00:00,72.45
733,03/31/2016 14:00:00,73.4
734,03/31/2016 15:00:00,75.75
735,03/31/2016 16:00:00,73.84
