"id","facility_id","customer_name","expected_date","actual_date","total_weight"
1370110,79,"PERDUE FOODS LLC","2016-03-08 15:00:00","2016-03-08 15:00:00",32915
1370112,79,"PERDUE FOODS LLC","2016-03-09 13:00:00","2016-03-09 13:00:00",25137
1370115,79,"PERDUE FOODS LLC","2016-03-11 08:00:00","2016-03-11 08:00:00",35515
1370116,79,"PERDUE FOODS LLC","2016-03-09 08:00:00","2016-03-09 08:00:00",35142
1370117,79,"PERDUE FOODS LLC","2016-03-07 10:00:00","2016-03-07 10:00:00",34398
1370120,79,"PERDUE FOODS LLC","2016-03-10 14:49:00","2016-03-10 00:00:00",23814
1370121,79,"PERDUE FOODS LLC","2016-03-09 14:00:00","2016-03-09 14:00:00",33500
1370124,79,"PERDUE FOODS LLC","2016-03-10 08:00:00","2016-03-10 08:00:00",32022
1370126,79,"PERDUE FOODS LLC","2016-03-10 14:35:00","2016-03-10 00:00:00",11938
1370128,79,"PERDUE FOODS LLC","2016-03-10 10:00:00","2016-03-10 10:00:00",39144
1370131,79,"PERDUE FOODS LLC","2016-03-09 20:31:00","2016-03-09 00:00:00",32091
1370132,79,"PERDUE FOODS LLC","2016-03-10 16:47:00","2016-03-10 00:00:00",38880
1370134,79,"PERDUE FOODS LLC","2016-03-11 11:00:00","2016-03-11 11:00:00",3641
1370136,79,"PERDUE FOODS LLC","2016-03-14 09:00:00","2016-03-14 09:00:00",31257
1370138,79,"PERDUE FOODS LLC","2016-03-12 09:00:00","2016-03-12 09:00:00",33687
1370141,79,"PERDUE FOODS LLC","2016-03-12 10:00:00","2016-03-12 10:00:00",20084
1370143,79,"PERDUE FOODS LLC","2016-03-12 10:00:00","2016-03-12 10:00:00",37350
1370146,79,"PERDUE FOODS LLC","2016-03-15 15:57:00","2016-03-15 00:00:00",33624
1370147,79,"PERDUE FOODS LLC","2016-03-14 08:00:00","2016-03-14 08:00:00",7619
1370149,79,"PERDUE FOODS LLC","2016-03-16 11:00:00","2016-03-16 11:00:00",35674
1370150,79,"PERDUE FOODS LLC","2016-03-16 20:11:00","2016-03-16 00:00:00",36528
1370153,79,"PERDUE FOODS LLC","2016-03-16 19:37:00","2016-03-16 00:00:00",21825
1370155,79,"PERDUE FOODS LLC","2016-03-17 17:50:00","2016-03-17 00:00:00",37335
1370156,79,"PERDUE FOODS LLC","2016-03-17 17:37:00","2016-03-17 00:00:00",36687
1370159,79,"PERDUE FOODS LLC","2016-03-18 14:00:00","2016-03-18 14:00:00",37038
1370160,79,"PERDUE FOODS LLC","2016-03-20 07:56:00","2016-03-21 09:52:00",36866
1370162,79,"PERDUE FOODS LLC","2016-03-20 07:39:00","2016-03-21 09:54:00",31217
1370164,79,"PERDUE FOODS LLC","2016-03-14 10:00:00","2016-03-14 10:00:00",23939
1370165,79,"PERDUE FOODS LLC","2016-03-14 15:28:00","2016-03-14 00:00:00",37992
1370168,79,"PERDUE FOODS LLC","2016-03-15 12:40:00","2016-03-15 00:00:00",27122
1370170,79,"PERDUE FOODS LLC","2016-03-15 15:00:00","2016-03-15 00:00:00",28665
1370172,79,"PERDUE FOODS LLC","2016-03-15 08:25:00","2016-03-15 08:26:00",35936
1370173,79,"PERDUE FOODS LLC","2016-03-15 09:17:00","2016-03-15 09:18:00",23870
1370176,79,"PERDUE FOODS LLC","2016-03-17 15:00:00","2016-03-17 15:00:00",32937
1370177,79,"PERDUE FOODS LLC","2016-03-15 12:24:00","2016-03-15 00:00:00",37435
1370180,79,"PERDUE FOODS LLC","2016-03-18 08:00:00","2016-03-18 08:00:00",30672
1370181,79,"PERDUE FOODS LLC","2016-03-17 11:00:00","2016-03-17 11:00:00",31505
1370182,79,"PERDUE FOODS LLC","2016-03-18 09:00:00","2016-03-18 09:00:00",35649
1370183,79,"PERDUE FOODS LLC","2016-03-25 13:00:00","2016-03-25 13:00:00",27153
1370184,79,"PERDUE FOODS LLC","2016-03-21 08:00:00","2016-03-21 08:00:00",27097
1370187,79,"PERDUE FOODS LLC","2016-03-19 08:32:00","2016-03-19 00:00:00",37490
1370188,79,"PERDUE FOODS LLC","2016-03-18 10:00:00","2016-03-18 10:00:00",36278
1370191,79,"PERDUE FOODS LLC","2016-03-19 08:25:00","2016-03-19 00:00:00",39719
1370192,79,"PERDUE FOODS LLC","2016-03-19 11:47:00","2016-03-19 00:00:00",36046
1370194,79,"PERDUE FOODS LLC","2016-03-22 07:15:00","2016-03-22 07:17:00",21177
1370198,79,"PERDUE FOODS LLC","2016-03-23 15:52:00","2016-03-23 00:00:00",35384
1370199,79,"PERDUE FOODS LLC","2016-03-23 19:12:00","2016-03-23 00:00:00",34392
1370200,79,"PERDUE FOODS LLC","2016-03-23 16:05:00","2016-03-23 00:00:00",35979
1370202,79,"PERDUE FOODS LLC","2016-03-22 12:34:00","2016-03-22 00:00:00",32476
1370203,79,"PERDUE FOODS LLC","2016-03-24 15:00:00","2016-03-24 15:00:00",35020
1370206,79,"PERDUE FOODS LLC","2016-03-23 15:29:00","2016-03-23 00:00:00",40547
1370207,79,"PERDUE FOODS LLC","2016-03-22 09:42:00","2016-03-22 09:44:00",38274
1370208,79,"PERDUE FOODS LLC","2016-03-23 19:23:00","2016-03-23 00:00:00",5929
1370211,79,"PERDUE FOODS LLC","2016-03-23 14:00:00","2016-03-23 14:00:00",35971
1370212,79,"PERDUE FOODS LLC","2016-03-23 12:00:00","2016-03-23 12:00:00",25800
1370213,79,"PERDUE FOODS LLC","2016-03-22 16:17:00","2016-03-22 00:00:00",37504
1370214,79,"PERDUE FOODS LLC","2016-03-23 15:58:00","2016-03-23 00:00:00",30168
1370215,79,"PERDUE FOODS LLC","2016-03-22 21:42:00","2016-03-22 00:00:00",23146
1370217,79,"PERDUE FOODS LLC","2016-03-24 13:00:00","2016-03-24 13:00:00",41547
1370219,79,"PERDUE FOODS LLC","2016-03-24 11:00:00","2016-03-24 11:00:00",25605
1370220,79,"PERDUE FOODS LLC","2016-03-25 09:00:00","2016-03-25 09:00:00",40043
1370221,79,"PERDUE FOODS LLC","2016-03-23 16:12:00","2016-03-23 00:00:00",37176
1370222,79,"PERDUE FOODS LLC","2016-03-25 10:00:00","2016-03-25 10:00:00",30936
1370223,79,"PERDUE FOODS LLC","2016-03-25 11:00:00","2016-03-25 11:00:00",26096
1370226,79,"PERDUE FOODS LLC","2016-03-29 09:49:00","2016-03-29 09:51:00",39035
1370227,79,"PERDUE FOODS LLC","2016-03-26 08:26:00","2016-03-26 00:00:00",38685
1370228,79,"PERDUE FOODS LLC","2016-03-26 08:20:00","2016-03-26 00:00:00",36410
1370229,79,"PERDUE FOODS LLC","2016-03-29 15:07:00","2016-03-29 00:00:00",15320
1370231,79,"PERDUE FOODS LLC","2016-03-28 08:00:00","2016-03-28 08:00:00",32209
1370234,79,"PERDUE FOODS LLC","2016-03-28 10:00:00","2016-03-28 10:00:00",26460
1370235,79,"PERDUE FOODS LLC","2016-03-28 14:00:00","2016-03-28 14:00:00",31752
1370236,79,"PERDUE FOODS LLC","2016-03-28 08:00:00","2016-03-28 08:00:00",37270
1370240,79,"PERDUE FOODS LLC","2016-03-28 08:00:00","2016-03-28 08:00:00",37895
1370241,79,"PERDUE FOODS LLC","2016-03-29 12:18:00","2016-03-29 12:17:00",38030
1370242,79,"PERDUE FOODS LLC","2016-03-29 16:59:00","2016-03-29 00:00:00",34722
1370245,79,"PERDUE FOODS LLC","2016-03-30 08:00:00","2016-03-30 08:00:00",35053
1370247,79,"PERDUE FOODS LLC","2016-03-30 15:45:00","2016-03-30 00:00:00",36766
1370260,79,"PERDUE FOODS LLC","2016-03-29 08:30:00","2016-03-29 08:38:00",5160
1370266,79,"PERDUE FOODS LLC","2016-03-30 09:00:00","2016-03-30 09:00:00",41257
1370270,79,"PERDUE FOODS LLC","2016-03-30 11:00:00","2016-03-30 11:00:00",25671
1370271,79,"PERDUE FOODS LLC","2016-03-30 08:00:00","2016-03-30 08:00:00",41548
1370276,79,"PERDUE FOODS LLC","2016-03-28 14:00:00","2016-03-28 14:00:00",39305
1370288,79,"PERDUE FOODS LLC","2016-03-30 14:38:00","2016-03-30 00:00:00",39324
1370289,79,"PERDUE FOODS LLC","2016-03-31 19:37:00","2016-03-31 00:00:00",37026
1370353,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-18 08:00:00","2016-03-18 08:00:00",38802
1370372,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-08 08:00:00","2016-03-08 08:00:00",38846
1370378,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-01 07:16:00","2016-03-01 07:16:00",39463
1370379,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-04 12:00:00","2016-03-04 12:00:00",38890
1370384,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-02 08:00:00","2016-03-02 08:00:00",38923
1370389,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-11 08:00:00","2016-03-11 08:00:00",38890
1370394,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-08 19:53:00","2016-03-08 00:00:00",38151
1370395,79,"PERDUE FOODS LLC","2016-03-24 13:00:00","2016-03-24 13:00:00",643
1370396,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-02 10:00:00","2016-03-02 10:00:00",38890
1370397,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-09 14:00:00","2016-03-09 14:00:00",38802
1370400,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-03 08:00:00","2016-03-03 08:00:00",38890
1370405,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-07 10:00:00","2016-03-07 10:00:00",38890
1370407,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-18 08:00:00","2016-03-18 09:00:00",38890
1370408,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-08 08:00:00","2016-03-08 08:00:00",38890
1370410,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-04 08:00:00","2016-03-04 08:00:00",38802
1370411,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-19 08:14:00","2016-03-19 00:00:00",38802
1370413,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-18 08:00:00","2016-03-18 08:00:00",38890
1370414,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-03 11:00:00","2016-03-03 11:00:00",38890
1370417,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-19 08:09:00","2016-03-19 00:00:00",38890
1370420,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-08 09:00:00","2016-03-08 09:00:00",35200
1370422,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-29 07:37:00","2016-03-29 07:36:00",38890
1370426,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-12 08:00:00","2016-03-12 08:00:00",38890
1370428,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-12 08:00:00","2016-03-12 08:00:00",38537
1370429,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-01 07:37:00","2016-03-01 07:38:00",38669
1370430,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-01 12:00:00","2016-03-01 12:00:00",38229
1370432,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-05 09:00:00","2016-03-05 09:00:00",38802
1370433,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-05 08:00:00","2016-03-05 08:00:00",38802
1370435,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-08 08:00:00","2016-03-08 08:00:00",38846
1370436,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-04 12:00:00","2016-03-04 12:00:00",38890
1370440,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-12 09:00:00","2016-03-12 09:00:00",38890
1370441,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-12 08:00:00","2016-03-12 08:00:00",38471
1370446,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-03 08:00:00","2016-03-03 08:00:00",38868
1370447,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-08 09:00:00","2016-03-08 09:00:00",35200
1370454,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-02 12:00:00","2016-03-02 12:00:00",38714
1370455,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-02 08:00:00","2016-03-02 08:00:00",38890
1370460,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-08 14:00:00","2016-03-08 14:00:00",38945
1370463,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-18 14:00:00","2016-03-18 14:00:00",38802
1370467,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-14 14:00:00","2016-03-14 14:00:00",38846
1370468,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-14 08:00:00","2016-03-14 08:00:00",38890
1370473,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-02 08:00:00","2016-03-02 08:00:00",38846
1370477,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-02 13:00:00","2016-03-02 13:00:00",38890
1370478,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-22 08:02:00","2016-03-22 08:03:00",38890
1370483,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-23 08:00:00","2016-03-23 08:00:00",39221
1370490,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-07 12:24:00","2016-03-07 12:22:00",38802
1370497,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-11 11:00:00","2016-03-11 11:00:00",38890
1370498,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-15 07:40:00","2016-03-15 07:41:00",38670
1370500,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-24 16:35:00","2016-03-24 00:00:00",38890
1370502,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-01 12:00:00","2016-03-01 12:00:00",38747
1370505,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-09 09:00:00","2016-03-09 09:00:00",38493
1370506,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-29 10:32:00","2016-03-29 10:34:00",38802
1370508,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-01 14:00:00","2016-03-01 14:00:00",38890
1370511,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-16 08:00:00","2016-03-16 08:00:00",38669
1370512,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-21 08:00:00","2016-03-21 08:00:00",39089
1370513,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-10 11:00:00","2016-03-10 11:00:00",38802
1370514,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-16 08:00:00","2016-03-16 08:00:00",38890
1370519,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-05 08:00:00","2016-03-05 08:00:00",38802
1370521,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-21 08:00:00","2016-03-21 08:00:00",38625
1370524,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-21 08:00:00","2016-03-21 08:00:00",38802
1370525,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-25 13:00:00","2016-03-25 13:00:00",38670
1370526,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-04 08:00:00","2016-03-04 08:00:00",38780
1370527,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-10 14:46:00","2016-03-10 00:00:00",38890
1370531,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-11 08:00:00","2016-03-11 08:00:00",38471
1370534,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-10 12:00:00","2016-03-10 12:00:00",38504
1370535,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-29 07:33:00","2016-03-29 07:31:00",38802
1370536,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-10 08:00:00","2016-03-10 08:00:00",38846
1370537,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-11 08:00:00","2016-03-11 08:00:00",38659
1370546,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-07 14:55:00","2016-03-07 00:00:00",38846
1370548,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-15 07:28:00","2016-03-15 07:29:00",39023
1370549,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-24 14:00:00","2016-03-24 14:00:00",38449
1370553,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-29 08:57:00","2016-03-29 09:04:00",35200
1370554,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-17 14:00:00","2016-03-17 14:00:00",38890
1370556,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-29 20:04:00","2016-03-29 00:00:00",38890
1370564,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-12 09:00:00","2016-03-12 09:00:00",38802
1370565,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-25 09:00:00","2016-03-25 09:00:00",38890
1370568,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-22 13:10:00","2016-03-22 00:00:00",38802
1370570,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-14 10:00:00","2016-03-14 10:00:00",38890
1370571,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-17 08:00:00","2016-03-17 08:00:00",38990
1370579,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-16 09:00:00","2016-03-16 09:00:00",38890
1370580,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-23 08:00:00","2016-03-23 08:00:00",38802
1370584,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-22 07:17:00","2016-03-22 07:18:00",38758
1370585,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-24 08:00:00","2016-03-24 08:00:00",38714
1370588,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-23 11:00:00","2016-03-23 11:00:00",39287
1370589,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-24 09:00:00","2016-03-24 09:00:00",38890
1370591,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-17 11:00:00","2016-03-17 11:00:00",38802
1370594,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-18 14:00:00","2016-03-18 14:00:00",38890
1370597,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-17 13:00:00","2016-03-17 13:00:00",37720
1370599,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-22 14:06:00","2016-03-22 00:00:00",38669
1370600,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-18 15:35:00","2016-03-18 00:00:00",38802
1370603,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-23 14:00:00","2016-03-23 14:00:00",38802
1370604,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-28 08:00:00","2016-03-28 08:00:00",38890
1370605,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-24 08:00:00","2016-03-24 08:00:00",38802
1370608,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-19 09:34:00","2016-03-19 00:00:00",38923
1370613,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-25 08:00:00","2016-03-25 08:00:00",38802
1370614,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-30 14:53:00","2016-03-30 00:00:00",38802
1370617,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-26 07:54:00","2016-03-26 00:00:00",38714
1370619,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-26 11:18:00","2016-03-26 00:00:00",38780
1370621,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-21 14:47:00","2016-03-21 00:00:00",38890
1370626,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-24 08:00:00","2016-03-24 08:00:00",38890
1370627,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-29 10:38:00","2016-03-29 10:37:00",38890
1370630,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-23 12:00:00","2016-03-23 12:00:00",38802
1370631,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-22 19:22:00","2016-03-22 00:00:00",38890
1370633,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-22 07:12:00","2016-03-22 07:24:00",38802
1370634,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-23 07:00:00","2016-03-23 07:00:00",38714
1370635,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-23 16:20:00","2016-03-23 00:00:00",38802
1370637,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-25 15:00:00","2016-03-25 15:00:00",38802
1370640,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-24 11:00:00","2016-03-24 11:00:00",38846
1370647,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-31 19:33:00","2016-03-31 00:00:00",38802
1370649,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-30 11:00:00","2016-03-30 11:00:00",38890
1370651,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-31 16:02:00","2016-03-31 00:00:00",38890
1370653,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-30 11:00:00","2016-03-30 11:00:00",38890
1370657,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-30 08:00:00","2016-03-30 08:00:00",38802
1370659,79,"PILGRIM'S PRIDE BROADWAY(IRPS)","2016-03-25 13:00:00","2016-03-25 13:00:00",38890
1370698,79,"FIORUCCI FOODS, INC.","2016-03-07 10:50:00","2016-03-07 10:52:00",22005
1370705,79,"FIORUCCI FOODS, INC.","2016-03-28 09:25:00","2016-03-28 09:28:00",22015
1370706,79,"LA TIENDA","2016-03-28 09:02:00","2016-03-28 09:14:00",578
1370717,79,"MAESTRI D'ITALIA","2016-03-03 14:37:00","2016-03-03 14:39:00",10117
1370744,79,"IS AMERICA LLC","2016-03-07 10:35:00","2016-03-07 10:37:00",212
1370746,79,"JOHN VOLPI AND CO","2016-03-09 08:14:00","2016-03-09 08:18:00",33087
1371621,79,"CARGILL MEAT SOLUTIONS CORP.","2016-03-08 11:00:00","2016-03-08 11:00:00",40000
1371627,79,"CARGILL MEAT SOLUTIONS CORP.","2016-03-15 07:52:00","2016-03-15 07:53:00",40000
1371632,79,"CARGILL MEAT SOLUTIONS CORP.","2016-03-09 08:00:00","2016-03-09 08:00:00",39880
1371635,79,"CARGILL MEAT SOLUTIONS CORP.","2016-03-30 08:00:00","2016-03-30 08:00:00",40000
1371640,79,"CARGILL MEAT SOLUTIONS CORP.","2016-03-28 13:00:00","2016-03-28 13:00:00",33240
1371680,79,"PERDUE FOODS LLC","2016-03-01 16:14:00","2016-03-01 00:00:00",36903
